Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
132	-625.0138	200.86804	-299.3347	-886.4	25.217392	-311.5919	9.580524	-218.33328	-313.168	79800	-0.011513808	56729.008	-0.0003082864	-992.65625	2.544312	2.8542677e-06	73.83624029159546
133	-743.47363	209.51212	-293.40994	-886.4	12.020833	-315.22574	1.2514534	-296.6057	-315.32233	80400	-0.14191976	53697.332	-0.0008522123	-637.9336	2.5453641	0.00011682749	74.38143968582153
134	-644.3559	217.02348	-246.13914	-886.4	22.461538	-317.01987	2.3170893	-279.37686	-317.20993	81000	-0.023674902	57925.633	-0.00077692606	-806.1992	2.5950813	0.00013862332	74.89144396781921
135	-614.0925	225.5832	-143.91815	-886.4	23.916666	-318.43777	6.026772	-233.10054	-319.30145	81600	-0.0525729	49389.54	-0.00069581345	-837.8867	2.4745934	0.00017592529	75.4055814743042
136	-633.49506	231.0418	-95.389946	-886.4	22.5	-319.61502	10.965384	-223.95784	-321.24298	82200	-0.06667865	49931.246	-0.0009920597	-768.9258	2.5017471	-0.00015480915	75.93094396591187
137	-584.9652	229.17984	-211.18661	-886.4	23.96	-319.20642	11.882281	-225.31625	-323.2032	82800	-0.107410975	36753.152	-0.0008258745	-618.03125	2.4858577	8.698444e-05	76.47090744972229
138	-718.57794	239.84564	-141.2891	-886.4	12.826087	-320.72046	15.864997	-245.85999	-324.85715	83400	-0.15113558	55814.906	-0.0010807663	-1003.2344	2.4530916	-7.3673924e-05	77.01574873924255
139	-668.4699	220.87184	-317.7805	-886.4	19.466667	-323.32892	9.633333	-248.05443	-326.6256	84000	-0.122327484	45231.887	-0.0004899353	-949.3281	2.5212367	0.000106714964	77.49695324897766
140	-650.95844	254.3876	-52.208878	-886.4	18.548388	-327.45056	8.285645	-245.02777	-328.61142	84600	-0.16720134	40719.293	-0.0010127872	-1213.7656	2.502037	-0.00023087602	78.46564745903015
141	-744.6071	185.66643	-283.21545	-886.4	15.078947	-328.20978	10.478366	-191.92506	-330.2457	85200	-0.12715639	71673.25	-0.0008446425	-1278.1875	2.5514588	0.0004552265	79.01538681983948
142	-649.2391	268.43542	-198.91757	-886.4	15.552631	-325.90466	17.020113	-209.52312	-332.9458	85800	-0.12418579	21849.004	-0.0006338358	-231.78125	2.489515	-0.00039655427	79.57164549827576
143	-569.58484	249.06187	-219.40869	-886.4	22.923077	-327.41965	15.86515	-230.18611	-333.99414	86400	-0.09195055	25851.172	-0.00072404	-264.38477	2.4732246	-0.00019271433	80.11697435379028
144	-610.38983	260.06323	-224.93423	-886.4	19.766666	-331.0609	11.726412	-232.60681	-335.1632	87000	-0.097308345	28242.754	-0.0007669255	-280.57812	2.5206246	0.00010474304	80.66310429573059
145	-618.65857	255.5711	-153.53041	-886.4	19.766666	-330.10965	14.907826	-193.04196	-336.39807	87600	-0.07093492	31024.287	-0.0010425076	-343.6211	2.532475	-7.16118e-05	81.21841502189636
146	-731.84265	224.72177	-202.98926	-886.4	13.266666	-332.15067	17.969156	-193.84813	-337.808	88200	-0.122651674	47106.105	-0.0007118955	-728.9336	2.516859	0.000107811094	81.77020978927612
147	-697.76587	261.30286	-38.107925	-886.4	12.888889	-330.15787	25.906414	-195.00974	-339.89407	88800	-0.135426	39444.64	-0.0013231933	-472.14062	2.55566	-0.00021689395	82.31242203712463
148	-648.27234	263.70227	-172.2551	-886.4	17.470589	-328.8137	29.085358	-175.4499	-341.29193	89400	-0.10053731	39193.76	-0.00065829605	-805.76953	2.4803154	0.00019125362	82.86351728439331
149	-654.3206	251.83513	-150.39807	-886.4	18.161291	-334.03583	23.573208	-176.29247	-342.9701	90000	-0.07882969	39187.188	-0.0008726716	-588.2422	2.502579	2.2073984e-05	83.40498161315918
150	-651.6392	261.84818	-112.5926	-886.4	16.705883	-334.71786	26.758772	-177.2193	-344.7726	90600	-0.1126994	25445.057	-0.0008523166	-473.42578	2.508135	2.4018684e-06	84.22388792037964
151	-633.0897	251.69331	-216.45143	-886.4	18.65625	-335.3006	20.924921	-177.89792	-346.1298	91200	-0.15401168	29346.227	-0.0007735342	-532.5508	2.5647733	5.4915745e-07	84.73678803443909
152	-660.2492	278.3507	-22.236324	-886.4	14.609756	-333.06198	31.662533	-178.67097	-347.63196	91800	-0.17099057	36271.043	-0.001224786	-955.26953	2.4815474	-0.00024697205	85.27448296546936
153	-657.9782	274.96756	-138.24615	-886.4	14.536586	-326.73984	36.78513	-179.30011	-348.94888	92400	-0.15548676	24737.71	-0.0008085668	-336.5	2.543522	-0.00042823394	85.92395305633545
154	-685.0816	237.17029	-202.7066	-886.4	16.542856	-339.15765	21.45137	-179.76782	-349.9339	93000	-0.15053777	35399.07	-0.00064218044	-621.09766	2.5364168	0.00017641207	86.52713322639465
155	-632.2294	258.07907	-135.79468	-886.4	18.121212	-341.21252	24.85495	-180.78537	-351.8949	93600	-0.14510918	22808.09	-0.00067579746	-461.77344	2.4919999	0.00021160423	87.14859294891357
156	-571.4809	303.33557	-83.78362	-886.4	17.382353	-334.1115	40.509254	-181.519	-353.34036	94200	-0.12941194	16008.287	-0.0006825626	-1545.2676	2.4677513	-0.00072100223	87.71413993835449
157	-612.6354	275.03775	-39.25844	-886.4	18.28125	-322.75708	35.435593	-181.59248	-353.65997	94800	-0.14555459	24587.193	-0.0010779351	-1106.2363	2.5291271	5.657057e-05	88.27577924728394
158	-661.1798	269.86258	-170.72816	-886.4	15.051282	-337.05573	31.858131	-225.53326	-354.7178	95400	-0.113949634	27454.75	-0.00077584386	-851.5625	2.524902	0.000119123855	88.85748481750488
159	-637.3881	289.78506	-175.77681	-886.4	14.634147	-322.85974	48.584652	-160.68182	-356.02826	96000	-0.15209705	22387.715	-0.00093342364	-598.63477	2.5089135	-0.00019329389	89.43675374984741
160	-538.8264	273.21487	-156.43217	-886.4	21.481482	-327.54636	40.574646	-183.18571	-356.8879	96600	-0.1278563	13262.248	-0.0009430945	-252.74512	2.4633603	-8.026878e-05	90.37516903877258
161	-616.3037	294.17996	-126.253075	-886.4	15.972222	-322.6364	41.869232	-183.5165	-357.56625	97200	-0.15822652	18435.562	-0.0010713786	-699.29297	2.5314014	-0.0005506007	90.86407113075256
162	-623.7526	277.19376	-85.24318	-886.4	17.147058	-317.22824	41.92155	-183.85255	-358.26294	97800	-0.15963492	21242.703	-0.000664562	-1244.6035	2.5284529	0.00015069127	91.37932777404785
163	-561.2104	276.42426	-124.19642	-886.4	20.821428	-337.67133	35.681793	-187.29628	-359.43588	98400	-0.098027945	15264.238	-0.0006778911	-809.50195	2.4709034	-0.00051040074	91.88839507102966
164	-679.21906	256.62643	-163.60211	-886.4	14.487804	-336.3814	37.5833	-184.84738	-360.34814	99000	-0.14261042	23336.16	-0.00065740943	-980.2832	2.4908836	0.00018159409	92.40490460395813
165	-614.73987	305.72525	-93.50443	-886.4	15.432432	-328.572	52.46069	-185.66063	-361.90436	99600	-0.21857765	23503.777	-0.0010488182	-1883.584	2.4831038	-7.211566e-05	92.94381213188171
166	-635.6156	275.04648	-112.87598	-886.4	16.38889	-323.66525	51.42546	-185.95958	-362.7808	100200	-0.14316826	18210.166	-0.000967592	-586.79297	2.468978	2.1668473e-05	93.47399187088013
167	-650.5723	308.11182	-56.43161	-886.4	13.311111	-314.5812	62.973003	-164.03883	-364.03723	100800	-0.17533527	30773.803	-0.0011638701	-2005.3594	2.481731	-0.000280295	94.01745843887329
168	-610.6667	281.20023	-123.21083	-886.4	17.848484	-318.87546	57.79284	-164.43097	-365.4867	101400	-0.15629567	19090.904	-0.000984773	-1074.6113	2.474755	-0.00033139964	94.55927968025208
169	-638.45447	292.5721	-98.11331	-886.4	15.368421	-323.50662	54.050377	-187.65918	-366.67892	102000	-0.15824835	23007.346	-0.00084492564	-1093.9688	2.5203173	-0.00015780111	95.08963704109192
170	-595.67773	309.1571	-112.40539	-886.4	16.0	-310.44287	66.46979	-188.26768	-368.00974	102600	-0.1491693	18292.193	-0.0008134693	-785.6738	2.5046184	-9.442369e-05	95.9818868637085
171	-570.0717	310.26157	-110.1954	-886.4	17.529411	-311.83105	65.43929	-188.52171	-368.7611	103200	-0.1403534	17013.404	-0.0011932552	-633.333	2.454926	2.4587513e-05	96.48660087585449
172	-506.82413	312.62735	-44.480698	-886.4	20.172413	-301.93936	66.24874	-188.56331	-369.30566	103800	-0.17279685	15944.679	-0.001349479	-322.1416	2.4541218	-0.00032390794	97.00482702255249
173	-579.13086	312.02548	-88.47244	-886.4	17.142857	-303.73312	65.65579	-188.45369	-369.58682	104400	-0.17660086	20228.89	-0.0011490285	-541.3164	2.5021644	3.1875374e-05	97.53990292549133
174	-585.91125	309.42523	-40.75914	-886.4	16.971428	-300.47556	67.9492	-188.76268	-370.50787	105000	-0.13299139	19636.24	-0.0012151599	-712.4219	2.474879	6.495277e-05	98.16053485870361
175	-651.9726	307.60104	-78.26465	-886.4	13.068182	-304.79465	66.05837	-189.06638	-371.43506	105600	-0.18935026	29062.39	-0.0015096515	-475.29688	2.5177884	-0.0003162406	98.80969023704529
176	-614.16943	281.73053	-140.39557	-886.4	18.625	-316.09125	66.14571	-189.54013	-372.8972	106200	-0.13851222	27863.992	-0.0014927387	-1758.8379	2.4734159	0.00020935397	99.38425421714783
177	-546.7609	298.68472	-106.530655	-886.4	19.290323	-318.76312	66.667725	-191.14389	-376.03064	106800	-0.18211664	13403.008	-0.00086055696	-630.2158	2.4687858	2.3779472e-05	99.92462229728699
178	-574.29364	321.20645	-101.49117	-886.4	16.5	-308.13336	63.816864	-191.30486	-376.53314	107400	-0.200485	15424.6	-0.0009355396	-1021.8428	2.39459	-0.00025987963	100.48842334747314
179	-600.8429	335.48126	-46.34464	-886.4	13.714286	-274.57828	66.81425	-191.01886	-376.6843	108000	-0.16225041	18936.824	-0.0009384155	-1162.1973	2.431786	-0.00040650388	101.05421352386475
180	-562.622	299.67917	-54.508976	-886.4	19.2	-289.59366	65.14301	-167.55669	-376.88263	108600	-0.20482484	23894.117	-0.0018067062	-3924.7559	2.4687965	0.00065601367	102.08227133750916
181	-566.4359	319.15247	-109.38466	-886.4	17.352942	-299.6132	81.88478	-168.14192	-378.38885	109200	-0.113806926	19466.404	-0.0013001561	-877.91016	2.428118	0.0002977095	102.59689855575562
182	-487.63254	338.20923	-28.835495	-886.4	18.59375	-266.74683	75.07137	-168.41406	-379.28876	109800	-0.1689049	14298.588	-0.0011204034	-1684.6016	2.389567	-0.00054264703	103.21219372749329
183	-472.3841	320.21457	-86.311005	-886.4	20.428572	-256.44153	57.038727	-167.88297	-378.9082	110400	-0.13682468	12027.837	-0.0011891127	-645.00684	2.389626	-0.00020914554	103.75022959709167
184	-538.9129	342.67188	-57.78702	-886.4	16.162163	-249.85374	58.461475	-167.83072	-379.04987	111000	-0.15416478	14569.354	-0.00081922114	-516.59863	2.4011042	-0.0005522144	104.28887605667114
185	-460.69153	320.6003	-63.795242	-886.4	20.551723	-239.86281	55.59738	-167.5896	-379.16718	111600	-0.14397044	12588.215	-0.0011961758	-1276.3086	2.40726	-0.00014623006	104.84461450576782
186	-496.06497	278.66187	-53.753162	-886.4	22.961538	-278.9741	53.773243	-167.6406	-379.69244	112200	-0.0966776	14946.72	-0.0008979887	-1436.1895	2.478424	0.0007648585	105.39953780174255
187	-544.4382	353.82312	-55.79549	-886.4	14.948718	-272.73123	55.219322	-168.84503	-381.5035	112800	-0.15540552	18867.754	-0.001023367	-4867.6055	2.3903594	-0.00047817847	105.95660543441772
188	-527.2969	352.7444	-67.79828	-886.4	15.972973	-230.69214	61.458225	-168.40408	-381.56262	113400	-0.14951195	13995.946	-0.00081802905	-668.6045	2.4017026	4.358053e-05	106.54036951065063
189	-577.84656	345.7353	-48.986626	-886.4	14.261905	-227.11919	62.355465	-167.69478	-381.35666	114000	-0.19169031	18071.773	-0.0009396374	-274.42773	2.411207	-0.0002581338	107.14673924446106
190	-517.5571	332.5752	-52.44447	-886.4	17.90625	-238.49857	58.222866	-167.52425	-381.90964	114600	-0.14346094	13345.889	-0.0014154315	-164.27246	2.3813725	-0.00029091994	108.210862159729
191	-469.6471	352.65088	-32.555725	-886.4	18.21875	-228.00745	60.24995	-167.86386	-382.59024	115200	-0.14274105	15019.917	-0.0009664446	-337.11523	2.365328	-0.0002393355	108.73003196716309
192	-579.6593	335.22244	-59.40953	-886.4	15.236842	-236.70943	62.112373	-167.13579	-382.48544	115800	-0.15979129	19089.576	-0.000895381	-664.0371	2.4001892	1.2886822e-05	109.24656653404236
193	-608.9653	333.42783	-46.709473	-886.4	13.418605	-239.54036	64.35286	-167.79358	-383.87155	116400	-0.1731102	21700.113	-0.001143679	-384.38086	2.425015	0.000119378965	109.85818433761597
194	-558.43274	326.2609	-61.40485	-886.4	17.17647	-249.58571	61.98848	-168.65224	-385.64615	117000	-0.18023112	23456.686	-0.0009662211	-2478.252	2.4723713	0.0006451905	110.37600374221802
195	-561.5998	322.22775	-56.697918	-886.4	16.657143	-268.9316	63.7	-170.26501	-388.00934	117600	-0.21011616	16266.884	-0.0010893792	-580.04395	2.402847	0.0002773899	110.89624071121216
196	-546.9157	326.0848	-83.9416	-886.4	17.205883	-266.61667	60.485336	-170.83392	-388.99854	118200	-0.16124807	16338.13	-0.001011759	-399.82617	2.4328964	0.0003834044	111.44165420532227
197	-405.8951	323.58746	-38.089165	-886.4	21.666666	-246.43948	60.00095	-171.47578	-390.21332	118800	-0.17312007	11349.384	-0.0012551695	-706.9365	2.3467734	-0.0005845652	111.99499130249023
198	-529.0683	346.68982	-37.234806	-886.4	16.666666	-239.64398	66.83279	-170.5261	-389.7689	119400	-0.18952768	15273.84	-0.0013183802	-501.46973	2.3520203	-0.00037677915	112.53578329086304
199	-526.9174	348.6548	-36.685436	-886.4	16.444445	-235.05739	66.75082	-170.0617	-389.91626	120000	-0.20284508	14780.813	-0.0011660904	-549.95703	2.364875	-0.00021893412	113.07717657089233
200	-488.32025	338.1609	-48.220078	-886.4	18.71875	-247.59209	65.92675	-169.04474	-389.69006	120600	-0.16102017	11795.895	-0.00089141726	-240.49707	2.3662126	0.00010339419	114.0675892829895
201	-513.9027	339.89944	-29.758726	-886.4	17.529411	-248.10828	65.75421	-168.2127	-389.462	121200	-0.16612366	13718.028	-0.0012084395	-203.69629	2.3816454	-9.814699e-05	114.58876442909241
202	-546.72723	355.6543	-46.1491	-886.4	15.307693	-237.28696	67.11783	-167.63474	-389.68665	121800	-0.2362043	21522.771	-0.0010863543	-739.709	2.322968	0.0004906744	115.11084127426147
203	-399.6075	342.05792	-42.570274	-886.4	20.428572	-211.69998	65.21824	-167.35985	-390.55927	122400	-0.14448734	12164.864	-0.0010391474	-256.45215	2.339144	-0.0001824683	115.63947296142578
204	-467.60825	336.20102	-33.8982	-886.4	19.9	-230.77844	69.06659	-165.93645	-389.81583	123000	-0.19673681	16726.29	-0.0012098402	-1236.1455	2.339165	0.0003531734	116.19176006317139
205	-473.825	367.00284	-48.38815	-886.4	17.147058	-231.19836	66.8384	-165.44234	-390.13916	123600	-0.19296078	17054.42	-0.0011469871	-1592.5	2.2730095	-0.00027532945	116.72251343727112
206	-480.69543	342.9841	-35.386414	-886.4	18.625	-222.33162	62.430347	-163.23216	-389.7558	124200	-0.14616793	15046.33	-0.0011108071	-464.14648	2.3542984	9.85689e-05	117.240225315094
207	-473.12027	359.98312	-26.837458	-886.4	17.454546	-215.47697	61.417267	-162.8142	-389.36407	124800	-0.13980593	12815.355	-0.0008314699	-546.2334	2.367951	-0.000334994	117.79933571815491
208	-427.5111	344.09436	-48.57034	-886.4	20.206896	-215.78459	56.887566	-161.04799	-388.41867	125400	-0.15813787	13138.144	-0.000949353	-518.7656	2.2884388	-0.0004108891	118.41900968551636
209	-497.66763	350.96973	-26.973186	-886.4	17.294117	-214.57867	60.29819	-159.99347	-388.05545	126000	-0.15463316	13328.298	-0.00088486075	-168.63379	2.3512492	-9.8882716e-05	118.99311375617981
210	-592.88	336.66205	-36.95978	-886.4	14.268292	-228.81088	61.713226	-159.36858	-388.11264	126600	-0.16910993	19662.486	-0.0009774268	-1063.5059	2.4319148	0.0006083164	120.06272625923157
211	-491.4361	368.49094	-43.35218	-886.4	16.4	-215.51328	63.571865	-160.66019	-390.31613	127200	-0.17840292	15035.318	-0.0008792579	-666.792	2.2743392	-0.00030908058	120.62061333656311
212	-414.94595	369.60117	-25.026806	-886.4	18.4375	-194.71208	58.666462	-158.89676	-389.6604	127800	-0.124748714	12906.205	-0.0006665066	-754.417	2.2448606	-0.00037457547	121.17110562324524
213	-330.44614	320.78308	-36.56744	-886.4	22.807692	-189.88995	53.861282	-155.5707	-387.67755	128400	-0.15322095	13468.355	-0.0012583286	-709.875	2.26443	-7.998556e-05	121.68500542640686
214	-439.55444	358.3561	-52.485348	-886.4	18.483871	-196.72115	58.703934	-153.86073	-386.91928	129000	-0.15408714	12538.464	-0.00080287457	-110.01074	2.3375545	0.00031266082	122.20068669319153
215	-467.5147	354.73416	-33.469612	-886.4	18.03125	-195.99272	58.451363	-152.40585	-386.31268	129600	-0.15132041	14604.62	-0.0011151731	-334.96973	2.274709	-0.00012047947	122.72197675704956
216	-519.5463	374.43207	-31.011143	-886.4	15.131579	-192.88716	60.4815	-152.82097	-387.06815	130200	-0.17261651	17333.242	-0.00068566203	-402.88477	2.278289	-0.00026588928	123.24022436141968
217	-410.73926	337.3046	-36.22019	-886.4	20.571428	-193.89403	56.66175	-151.78476	-387.309	130800	-0.10748993	11341.038	-0.000936307	-319.5498	2.3460927	0.00022740503	123.77033257484436
218	-530.9766	384.00726	-22.3053	-886.4	13.813953	-189.37933	63.810802	-151.52007	-387.54288	131400	-0.14842418	17060.354	-0.000735417	-564.93945	2.2720177	-0.00027000526	124.33590126037598
219	-506.69162	374.68735	-31.164988	-886.4	15.594595	-185.85876	61.3778	-148.45158	-386.33014	132000	-0.18522964	17619.773	-0.0010129064	-211.09766	2.2904036	-0.00020444432	124.88572549819946
220	-422.34055	374.83493	-33.927845	-886.4	17.757576	-176.14992	59.75349	-147.25366	-386.37146	132600	-0.1272894	16313.877	-0.0011591911	-302.85742	2.2762597	-0.00064175326	125.92682766914368
221	-484.97763	385.96005	-33.507504	-886.4	15.421053	-174.73949	63.168434	-144.5952	-384.98434	133200	-0.16180366	16674.188	-0.0006700754	-284.54102	2.2200906	-0.00012746095	126.4461133480072
222	-298.7359	326.90674	-30.67986	-886.4	22.115385	-165.74481	55.041145	-142.06577	-383.7882	133800	-0.08161514	9000.687	-0.0008112788	-287.33984	2.2433681	-0.000322871	126.96261525154114
223	-546.18756	385.26605	-27.514673	-886.4	13.244445	-173.89053	66.95613	-138.8012	-381.29803	134400	-0.20720556	21688.658	-0.0005853176	-210.99805	2.2518265	7.864555e-05	127.46989393234253
224	-499.9837	390.17813	-33.17224	-886.4	14.7	-166.24835	64.61606	-136.98096	-381.61237	135000	-0.16658865	16783.62	-0.0005518049	-446.6328	2.2119613	-0.00031902242	127.98094344139099
225	-430.54184	373.81445	-30.202616	-886.4	18.030304	-167.5663	60.489784	-134.17166	-380.4562	135600	-0.18534045	15172.412	-0.00095553696	-516.56055	2.267768	-0.000113268696	128.50681233406067
226	-373.24622	352.44415	-41.781013	-886.4	20.310345	-167.62305	60.168835	-132.64561	-380.00427	136200	-0.15585786	13186.421	-0.0009676963	-174.22949	2.2705832	-0.00017729212	129.02305126190186
227	-481.14618	377.16565	-21.724802	-886.4	16.135136	-173.8987	64.09091	-131.64955	-379.6991	136800	-0.13699852	13368.674	-0.0005867034	-371.8672	2.2776995	0.00022075862	129.54237723350525
228	-354.94638	361.65082	-23.88911	-886.4	19.931034	-160.34676	57.73713	-130.6602	-379.45593	137400	-0.107106335	10836.86	-0.00070886314	-272.08887	2.1996176	-0.0003223606	130.04005002975464
229	-504.07483	378.7753	-25.425505	-886.4	15.256411	-165.67424	64.68462	-127.522675	-377.2195	138000	-0.18504927	16502.17	-0.0009402931	-246.80664	2.2755663	2.0772715e-05	130.54845809936523
230	-520.2649	379.05225	-36.69818	-886.4	14.609756	-172.31161	65.317314	-126.76897	-377.66077	138600	-0.16157313	15345.514	-0.0007279217	-205.28516	2.2862523	-0.0001565215	131.5870931148529
231	-487.20435	383.60504	-23.662481	-886.4	15.631579	-168.42122	65.75678	-125.83223	-378.1274	139200	-0.1473702	14970.003	-0.0006134659	-184.8711	2.1907637	-0.000102163154	132.1081042289734
232	-362.51877	372.9657	-33.893715	-886.4	19.033333	-153.68878	58.9635	-124.22776	-377.8853	139800	-0.088794686	10531.912	-0.00048278272	-631.4873	2.1697795	-0.00025867164	132.622083902359
233	-451.07596	390.54517	-28.792702	-886.4	16.222221	-145.93222	61.74965	-120.68533	-375.41733	140400	-0.1488354	13508.851	-0.00063438714	-116.74707	2.1778975	7.5624885e-05	133.15623927116394
234	-485.02155	384.76562	-31.00487	-886.4	15.552631	-148.65305	63.570637	-118.41058	-374.33615	141000	-0.1473677	14579.941	-0.00047647953	-397.7461	2.214611	-4.0198862e-05	133.6669409275055
235	-303.15756	340.38654	-40.582626	-886.4	21.321428	-145.45555	56.85877	-117.54624	-374.62244	141600	-0.045179214	8632.92	-0.0006211549	-227.16699	2.1990676	-3.8310587e-05	134.18706107139587
236	-422.27615	390.49536	-28.020638	-886.4	17.029411	-142.54382	60.80982	-115.251015	-372.79266	142200	-0.12681837	13523.97	-0.0006906539	-154.20703	2.2346349	-0.0004174753	134.70828533172607
237	-424.1276	378.37524	-26.592756	-886.4	17.787878	-144.61752	60.120304	-112.54204	-371.29807	142800	-0.12558793	12937.073	-0.00066539645	-360.1953	2.2297397	-6.772548e-05	135.22643446922302
238	-544.33997	376.6797	-30.257366	-886.4	13.666667	-158.71245	65.02536	-111.458374	-371.06866	143400	-0.22294635	18045.596	-0.0007843971	-219.00195	2.2774062	-4.3067437e-05	135.74102520942688
239	-410.91763	387.05664	-27.274832	-886.4	17.575758	-145.59456	61.69426	-112.28988	-373.2864	144000	-0.11043284	12382.4	-0.0004162565	-256.31055	2.2227578	0.00012458344	136.2444670200348
240	-411.65195	397.65918	-26.135788	-886.4	16.882353	-135.6878	63.34141	-110.346306	-372.32712	144600	-0.13344163	13778.707	-0.00061389804	-371.64062	2.1525497	-6.9983005e-05	137.28957986831665
241	-469.18253	389.5093	-30.504873	-886.4	16.0	-138.1449	65.167175	-106.64326	-370.18112	145200	-0.15107022	15195.448	-0.0006930083	-148.02539	2.2123775	-0.00018494099	137.79954314231873
242	-442.63043	387.4762	-28.34793	-886.4	16.8	-139.72536	62.929855	-106.12007	-370.65714	145800	-0.12759884	12089.096	-0.0005072504	-95.89258	2.2435806	2.2309621e-05	138.30820441246033
243	-353.83127	370.96695	-28.863842	-886.4	19.35484	-131.12877	60.061512	-104.807495	-370.31818	146400	-0.07968768	10634.895	-0.0006065741	-203.92578	2.1381083	-9.391169e-05	138.8144817352295
244	-436.33356	392.34518	-28.496742	-886.4	16.514286	-128.08803	63.747166	-103.38836	-369.22333	147000	-0.1269768	14177.21	-0.0004643947	-218.64453	2.2112932	-0.00013068537	139.3264753818512
245	-492.73682	403.48175	-23.046423	-886.4	14.04878	-132.8976	69.26184	-102.03066	-368.9963	147600	-0.13470271	16091.733	-0.00048957765	-215.10352	2.174843	-0.00028487472	139.8281478881836
246	-428.29633	386.25696	-36.019203	-886.4	17.235294	-133.84473	64.14368	-99.27943	-368.30283	148200	-0.12934248	13080.123	-0.00047448277	-250.84277	2.1966574	-3.4869114e-05	140.3356809616089
247	-407.04633	376.0056	-32.002136	-886.4	18.21875	-135.21558	62.629208	-98.50653	-368.6885	148800	-0.11985989	11374.269	-0.0006831214	-101.956055	2.2304838	0.00015651385	140.84980463981628
248	-288.56345	333.15744	-24.399004	-886.4	22.076923	-132.67442	57.65499	-98.31183	-368.8189	149400	-0.08471775	8738.687	-0.00088718534	-154.6211	2.1747236	0.00011980305	141.37754225730896
249	-466.4584	389.75922	-21.670471	-886.4	15.756757	-128.34128	66.22337	-97.705765	-367.88095	150000	-0.13384333	12748.587	-0.00036931038	-154.15527	2.1841056	-1.5958647e-05	141.87263822555542
250	-550.4827	383.42813	-43.38277	-886.4	12.913043	-138.93848	71.459076	-97.38951	-368.23383	150600	-0.19019966	19054.27	-0.00054724514	-320.2168	2.206428	0.00011222919	142.9307780265808
251	-424.08417	386.5545	-36.549114	-886.4	16.764706	-135.95644	65.28244	-98.524994	-371.0629	151200	-0.15335637	12567.952	-0.0005533546	-243.35449	2.175592	7.559856e-08	143.44587349891663
252	-493.0532	385.92377	-25.098701	-886.4	14.948718	-142.11444	67.440346	-97.211365	-370.9114	151800	-0.15439194	12888.086	-0.00044852495	-42.655273	2.1597316	-5.1408708e-05	143.94888615608215
253	-447.98062	384.57855	-24.282429	-886.4	16.6	-139.4692	65.27417	-97.27395	-371.85202	152400	-0.12924753	13191.759	-0.0005286485	-99.21094	2.1706214	0.00011059691	144.46270060539246
254	-435.49774	395.33902	-25.687939	-886.4	16.081081	-132.25775	67.35881	-97.779976	-372.93268	153000	-0.12474708	12248.975	-0.0004362315	-289.8584	2.1461549	-0.00022647003	144.98429560661316
255	-384.816	396.31732	-19.706448	-886.4	17.32353	-122.91547	64.98878	-95.31191	-371.67368	153600	-0.08468273	11393.58	-0.00039529055	-317.2744	2.1081634	-0.0002227519	145.51541090011597
256	-437.23325	391.36395	-27.472057	-886.4	16.542856	-122.89639	66.66257	-91.112335	-369.03326	154200	-0.10162314	11386.624	-0.00039045513	-160.66113	2.1301525	0.00015829176	146.02237629890442
257	-433.23172	396.73334	-39.870373	-886.4	16.216217	-120.86518	67.78635	-90.28738	-369.0437	154800	-0.09925686	11446.366	-0.00035266578	-132.41797	2.1584122	-0.00014680933	146.54287219047546
258	-429.01688	387.1696	-35.548832	-886.4	17.147058	-121.28862	66.01022	-88.85878	-368.71848	155400	-0.11379467	13003.587	-0.00033991784	-167.86035	2.1633363	0.00023161262	147.12320685386658
259	-371.22668	390.91333	-25.406166	-886.4	17.969696	-115.55474	65.781075	-89.75217	-369.75772	156000	-0.07813009	10330.572	-0.00045052916	-128.5498	2.1127603	-5.398919e-05	147.70708894729614
260	-372.92203	383.87692	-25.787912	-886.4	18.580645	-113.94025	64.73289	-87.06096	-368.08798	156600	-0.13857666	12461.21	-0.000527069	-13.785156	2.1714995	2.7477046e-05	148.66467571258545
261	-456.73483	399.45917	-25.305262	-886.4	15.307693	-113.44773	70.68904	-86.644806	-367.87457	157200	-0.11270388	13024.261	-0.000325799	-41.216797	2.122447	6.480803e-05	149.18956589698792
262	-402.34003	395.48633	-33.389755	-886.4	16.971428	-111.87682	67.668655	-86.139	-368.2886	157800	-0.09401499	11923.048	-0.0004737079	-152.43555	2.1145606	-0.00045669207	149.7005434036255
263	-508.2372	393.78143	-38.59358	-886.4	13.880953	-118.32007	72.3205	-84.190384	-367.394	158400	-0.18763842	16723.217	-0.0004466027	-588.5967	2.1205134	-8.485119e-06	150.21533036231995
264	-359.21494	374.0748	-23.272398	-886.4	19.233334	-121.026886	65.59642	-84.90999	-371.49396	159000	-0.15390348	11355.423	-0.00063735247	-304.20605	2.176954	0.00020513961	150.7441689968109
265	-392.27274	392.87292	-23.74996	-886.4	17.588236	-117.2547	69.7635	-83.93265	-369.64694	159600	-0.10952676	13505.423	-0.00045768917	-354.55078	2.1429062	-0.0002891605	151.2809178829193
266	-516.1521	398.29303	-33.494644	-886.4	13.4651165	-116.037384	74.86042	-82.70836	-368.901	160200	-0.14857465	14615.385	-0.0003349036	-85.07129	2.1594124	-0.00020428936	151.76582551002502
