Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
121	-32.169716	9.846145	-21.697027	-62.694748	27.09091	-31.050787	0.39912507	-29.051733	-31.130836	73200	1.4305114e-08	99.8894	-0.011825737	-0.54424286	1.5406771	0.015732432	0.065	12.0	87.16647458076477
122	-32.082947	9.344005	-18.979433	-61.082966	26.863636	-31.303343	0.3983505	-29.308182	-31.38324	73800	1.9272168e-08	85.435104	-0.027818985	-0.27613068	1.5564606	0.0062173335	0.16833334	79.0	87.90931940078735
123	-31.580334	9.349266	-19.91557	-58.1779	27.0	-31.531511	0.39705914	-29.542786	-31.611061	74400	5.642573e-08	87.56989	-0.019704763	-0.006034851	1.5119088	0.0160903	0.093333334	20.0	88.5493426322937
124	-30.53524	6.5499463	-19.031563	-46.782566	27.0	-31.566696	0.39417374	-29.592415	-31.645584	75000	-1.66893e-08	43.46489	-0.021674693	-0.55947113	1.6604393	0.014861966	0.13166666	39.0	89.21039891242981
125	-28.170702	4.743421	-19.112087	-39.724957	27.045454	-31.254684	0.38830608	-29.309803	-31.332552	75600	7.947286e-09	31.865192	-0.015928546	-4.9752407	1.5942794	0.01617548	0.11333334	15.0	89.83183431625366
126	-32.392998	10.62548	-19.44612	-60.57527	27.136364	-30.288616	0.3770231	-28.400267	-30.364271	76200	-3.218651e-08	120.05987	-0.026053261	-2.3868866	1.6306672	0.0021605785	0.16666667	79.0	90.55328965187073
127	-28.476147	8.811997	-19.396597	-55.821255	27.136364	-30.917564	0.3793202	-29.017685	-30.993572	76800	-2.8014183e-08	82.1753	-0.02420395	-3.0482025	1.6248071	0.0061623477	0.15166667	79.0	91.28998041152954
128	-30.159784	7.590158	-17.785107	-48.903625	27.0	-30.178795	0.369945	-28.32587	-30.252884	77400	-7.549922e-09	57.358932	-0.02527122	0.00063705444	1.6220626	0.0045052497	0.11	79.0	92.02658772468567
129	-28.011421	6.018403	-20.092714	-47.76751	27.0	-30.113613	0.36624983	-28.2792	-30.186958	78000	2.2649765e-08	40.86515	-0.0071968036	-2.444336	1.600917	0.011276171	0.16333333	4.0	92.61998343467712
130	-31.18499	7.7784643	-19.029469	-46.10127	26.818182	-29.396341	0.3570357	-27.608095	-29.467983	78600	-1.8278758e-08	62.534813	-0.0041668336	-1.6153145	1.5813088	0.018907458	0.175	3.0	93.62179899215698
131	-35.037823	12.072757	-23.437716	-62.406517	27.09091	-29.960638	0.35860074	-28.164536	-30.03248	79200	-3.1987827e-08	170.6586	-0.02281748	-15.684921	1.6045216	0.019090172	0.38333333	20.0	94.24947357177734
132	-27.53076	6.284811	-19.428734	-47.77585	26.818182	-31.866184	0.3705345	-30.010313	-31.940483	79800	-1.9073486e-08	57.42452	-0.019792872	-10.6438675	1.4931775	0.016683836	0.18666667	17.0	94.86070513725281
133	-31.78979	8.190511	-20.425156	-46.556976	27.0	-30.380533	0.35530058	-28.60097	-30.451767	80400	5.284945e-08	68.58804	-0.0290237	-0.99964905	1.5833015	-0.0023665996	0.15166667	79.0	95.6288514137268
134	-27.352453	8.897553	-18.226053	-55.901806	27.045454	-30.800518	0.35517955	-29.021547	-30.871637	81000	-3.6756198e-08	91.33398	-0.022084324	-7.0159836	1.5464636	0.015294358	0.19833334	20.0	96.31533527374268
135	-67.26762	174.73737	-21.98697	-886.4	25.913044	-29.51416	0.34863797	-27.806198	-29.585491	81600	2.22524e-08	1264.4188	-0.01096664	-2.9260254	1.6055267	0.004288263	0.09833334	79.0	97.03564739227295
136	-28.402342	5.8575196	-21.417587	-45.208828	27.0	-30.19291	0.2918972	-28.73091	-30.251411	82200	-5.2452087e-08	37.233574	-0.016982283	-1.9627228	1.6018984	0.019212423	0.13666667	11.0	97.95730543136597
137	-32.655647	8.861702	-19.43647	-55.057106	26.863636	-29.509472	0.27945495	-28.109776	-29.565392	82800	-4.5895575e-08	86.013214	-0.035157762	-5.9800797	1.5514126	0.0018354408	0.19333333	79.0	98.77722930908203
138	-28.420387	6.474685	-21.009201	-42.218945	26.954546	-30.749828	0.28623	-29.316208	-30.807213	83400	-3.144145e-08	47.100136	-0.02422746	-3.4082756	1.6093566	0.0074488292	0.11666667	79.0	99.54955410957336
139	-28.909828	8.880455	-20.298958	-63.68458	26.954546	-29.82554	0.2777293	-28.434498	-29.881174	84000	-8.742014e-09	80.85514	-0.02566191	-0.5739746	1.5514038	0.00052103546	0.155	79.0	100.42004227638245
140	-29.135048	5.851376	-20.278143	-39.30642	26.727272	-29.376133	0.27265847	-28.010475	-29.430687	84600	-1.0331472e-08	33.569355	-0.016294952	-0.07185364	1.5311706	0.016520934	0.17333333	17.0	101.47959613800049
141	-26.754066	6.5886354	-19.089901	-43.01252	27.0	-29.217213	0.26951882	-27.867292	-29.27119	85200	-2.8212865e-08	49.063576	-0.02885791	-4.330097	1.4803613	0.012855861	0.17	79.0	102.19613552093506
142	-27.276487	6.3062754	-18.77874	-42.006557	27.0	-28.051762	0.25924465	-26.753304	-28.103712	85800	-1.1920929e-09	40.181942	-0.0021685439	-0.46852112	1.5243402	0.03055075	0.19833334	2.0	102.78464579582214
143	-28.836393	7.5405784	-20.531363	-53.752052	27.0	-27.62028	0.25430125	-26.346592	-27.671326	86400	-5.6624412e-08	57.81613	-0.006776131	-1.0698166	1.4590324	0.033539206	0.21333334	3.0	103.3693311214447
144	-27.611242	5.687445	-18.621593	-39.982708	26.90909	-28.208612	0.25675663	-26.922623	-28.260096	87000	3.7749608e-08	32.21954	-0.020678217	-0.27176666	1.4603505	0.015579354	0.13166666	24.0	103.98993062973022
145	-30.489222	8.472523	-18.661228	-51.040176	26.90909	-27.921314	0.252773	-26.655277	-27.97202	87600	3.536542e-08	77.0154	-0.021323852	-4.923332	1.5721337	0.017327575	0.14666666	20.0	104.61124897003174
146	-66.37947	175.00449	-19.611582	-886.4	25.913044	-29.238586	0.26541564	-27.938332	-29.292908	88200	-2.3841858e-08	1292.7562	-0.01081305	-2.0534668	1.5704919	0.0034105293	0.083333336	79.0	105.333083152771
147	-27.907814	6.032654	-19.491922	-42.842327	26.90909	-30.001558	0.21940112	-28.902666	-30.04559	88800	1.9868216e-09	40.14151	-0.013727247	-3.484806	1.5581641	0.015267692	0.145	12.0	105.98279786109924
148	-30.828768	8.645205	-19.520811	-56.16496	27.0	-28.863668	0.20688285	-27.827465	-28.905088	89400	-4.907449e-08	78.087555	-0.0049349125	-3.0165558	1.5614187	0.025306115	0.165	3.0	106.64501333236694
149	-27.15526	6.1197925	-20.037275	-40.72047	26.863636	-29.921747	0.21198215	-28.86002	-29.964277	90000	1.8278758e-08	44.54721	-0.03154454	-6.157879	1.4890401	0.009602542	0.20666666	79.0	107.40510296821594
150	-28.43131	4.55661	-22.063435	-36.5416	27.0	-28.37513	0.20172995	-27.36474	-28.41556	90600	2.4636586e-08	20.599005	-0.013012582	0.004272461	1.5083382	0.01725137	0.11333334	23.0	108.50823831558228
151	-27.09853	6.0740657	-18.978725	-39.24929	27.0	-28.342083	0.20042926	-27.338202	-28.382225	91200	4.371007e-09	38.099995	-0.027145993	-1.2781372	1.5032493	0.0076666675	0.18166667	79.0	109.26771259307861
152	-27.785097	6.3471513	-20.0175	-46.88616	27.045454	-27.599955	0.19491374	-26.62371	-27.639053	91800	-1.0331472e-08	40.57281	-0.03187065	-0.03479004	1.4738702	0.015079939	0.18833333	77.0	110.01135230064392
153	-26.134336	3.7705355	-18.966597	-33.2356	27.0	-27.706667	0.19450518	-26.732456	-27.745588	92400	3.33786e-08	16.564058	-0.027112283	-2.0991755	1.401914	0.008631456	0.14833333	79.0	110.77813291549683
154	-25.770235	5.225342	-18.918493	-37.71147	27.045454	-26.720865	0.18755415	-25.781471	-26.758432	93000	-1.5497207e-08	27.973307	-0.009447074	-0.79327965	1.5016773	0.01634479	0.14166667	3.0	111.3857798576355
155	-26.892242	5.215666	-20.482834	-40.471497	27.0	-26.07728	0.18266521	-25.162382	-26.113914	93600	-1.5099843e-08	27.653059	-0.016892085	-0.5735073	1.4310699	0.016740633	0.108333334	11.0	111.97913217544556
156	-27.197939	3.5828013	-20.990753	-35.804466	27.0	-26.601065	0.18477912	-25.675587	-26.638142	94200	5.165736e-08	13.093281	-0.029845627	-0.31979942	1.399275	0.008584187	0.14833333	79.0	112.73846864700317
157	-27.261242	5.6572537	-19.442194	-40.250507	27.0	-27.02117	0.18617675	-26.088684	-27.058502	94800	7.947286e-09	31.775984	-0.018887013	-0.05285263	1.4472495	0.015284621	0.17666666	30.0	113.39903426170349
158	-25.817476	3.8415997	-19.41501	-35.584064	26.90909	-27.196972	0.18604131	-26.265171	-27.234325	95400	1.5894572e-09	16.415104	-0.014695507	-1.7526627	1.3740664	0.017595097	0.14333333	20.0	114.20400667190552
159	-28.801378	6.039639	-20.109669	-41.354626	27.045454	-26.211445	0.1791106	-25.314358	-26.247393	96000	4.371007e-09	43.119194	-0.01740704	-6.1291275	1.4241321	0.016675575	0.18	15.0	114.88295221328735
160	-25.843994	4.676391	-20.208368	-35.054203	27.045454	-28.056868	0.18858857	-27.112305	-28.09468	96600	1.390775e-09	26.561611	-0.020052396	-4.378237	1.3651321	0.012101144	0.12166667	79.0	116.15624022483826
161	-28.484308	8.55416	-19.396494	-57.59642	27.045454	-26.502525	0.17848267	-25.60858	-26.538332	97200	-1.947085e-08	75.38421	-0.033073567	-3.4956665	1.3828274	0.011697575	0.23333333	79.0	117.03936433792114
162	-24.7761	4.227889	-19.126455	-31.823608	27.045454	-27.906889	0.18516815	-26.979446	-27.94396	97800	1.0232131e-07	27.44277	-0.0027006553	-8.913734	1.4015943	0.018600864	0.15666667	2.0	117.78787279129028
163	-27.613708	4.98378	-19.831245	-38.061764	27.0	-25.640076	0.17114903	-24.78285	-25.674374	98400	1.3113022e-08	28.384739	-0.028010903	-3.448326	1.3737425	0.014022657	0.11	79.0	118.54932022094727
164	-26.84229	4.838296	-18.591417	-38.305927	27.0	-27.038609	0.17779191	-26.14811	-27.074186	99000	2.9007595e-08	23.24519	-0.008009989	-0.032665253	1.3918301	0.016590202	0.18833333	3.0	119.15552949905396
165	-25.50041	4.5625596	-19.441572	-36.545082	27.09091	-26.9199	0.1758164	-26.039307	-26.955153	99600	5.5631002e-08	22.776379	-0.016525757	-1.8248672	1.393053	0.015172027	0.17166667	19.0	119.94387602806091
166	-25.971277	7.5333786	-18.939508	-45.944603	27.0	-25.839249	0.16859157	-24.994839	-25.87302	100200	1.8874804e-08	55.721535	-0.01861372	-0.011581421	1.3629874	0.015071696	0.15333334	17.0	120.62318587303162
167	-27.151503	3.7504873	-20.828936	-34.49071	27.136364	-25.911911	0.16774741	-25.071733	-25.945572	100800	2.9802322e-08	15.503688	-0.004672397	-1.4769802	1.3965147	0.022149153	0.22666667	3.0	121.30020022392273
168	-26.009144	4.0902643	-19.241037	-40.55434	27.0	-26.91323	0.17193869	-26.052055	-26.947693	101400	-1.3510387e-08	17.403837	-0.02343154	-0.77257156	1.3985733	0.0138858	0.14166667	79.0	122.40054941177368
169	-62.25269	175.74245	-19.254854	-886.4	25.913044	-26.189613	0.17011945	-25.356209	-26.224451	102000	4.1325887e-08	1249.8729	-0.009241174	-0.5638428	1.3878362	-0.008347887	0.053333335	79.0	123.28075385093689
170	-24.529871	4.965899	-19.120195	-37.369106	27.0	-26.193806	0.1282718	-25.55134	-26.219522	102600	-1.8874804e-09	27.173788	-0.006031182	-2.651886	1.4124682	0.017592713	0.11833333	3.0	125.14538645744324
171	-24.508064	4.142076	-18.316383	-33.949173	27.045454	-24.79887	0.11820676	-24.206821	-24.82256	103200	1.6291937e-08	17.120743	-0.016089246	-0.07801247	1.4095473	0.017268479	0.10666667	12.0	125.96503162384033
172	-25.655321	4.1551914	-19.298826	-33.869373	27.0	-24.544138	0.11664001	-23.959942	-24.567554	103800	3.317992e-08	18.196484	-0.020579346	-1.1667595	1.315908	0.015858483	0.20833333	23.0	126.83129858970642
173	-26.2808	4.892903	-19.751514	-42.961483	27.136364	-25.494238	0.120277345	-24.891817	-25.518356	104400	2.503395e-08	24.913012	-0.015811363	-0.66568756	1.3992121	0.014880941	0.215	25.0	127.9557740688324
174	-25.617647	4.9227386	-19.853096	-39.282207	27.09091	-26.228493	0.1229205	-25.612831	-26.253117	105000	-4.808108e-08	24.735723	-0.005456031	-0.32348824	1.3748127	0.015521254	0.14666666	3.0	128.87972974777222
175	-25.75321	6.933956	-19.273998	-49.55076	27.0	-25.71828	0.12022512	-25.116114	-25.742363	105600	-1.2715658e-08	47.614822	-0.029263915	-0.001285553	1.3735927	0.014923716	0.17833333	79.0	129.9450602531433
176	-24.666462	3.8039875	-20.663187	-35.759567	27.045454	-25.746698	0.11978979	-25.14671	-25.770658	106200	9.934108e-10	15.663268	-0.011574746	-1.1025095	1.4489049	0.018294284	0.11	9.0	130.6543369293213
177	-26.011219	7.529457	-21.004473	-56.604755	27.09091	-24.774693	0.11511552	-24.198124	-24.797771	106800	-1.6093255e-08	59.640266	-0.028722368	-1.680233	1.3652762	-0.0057757096	0.16666667	79.0	131.41335701942444
178	-24.894361	4.424825	-19.351452	-36.709682	27.0	-25.981613	0.11971577	-25.382008	-26.005621	107400	-5.6823094e-08	20.56965	-0.027309405	-1.1547127	1.404957	0.015094026	0.13166666	75.0	132.14933371543884
179	-24.89887	5.490161	-18.923885	-38.687977	27.0	-24.973154	0.114909455	-24.397615	-24.996181	108000	-3.1789145e-09	29.859255	-0.021680314	-0.0055770874	1.3392942	0.008484856	0.10333333	79.0	133.1924901008606
180	-26.336739	5.385512	-18.34642	-44.13287	27.0	-24.900133	0.11403107	-24.328995	-24.922964	108600	1.2715658e-08	30.767605	-0.019895202	-2.0186977	1.4084015	0.0154846795	0.15833333	24.0	134.7730212211609
181	-25.153034	4.9939504	-18.83184	-39.28535	27.045454	-26.262285	0.119069695	-25.665905	-26.286125	109200	-2.1656355e-08	25.982622	-0.024382794	-1.1834335	1.353181	0.009854951	0.108333334	79.0	135.53548979759216
182	-26.87434	5.687836	-19.174759	-40.380253	27.181818	-25.214079	0.11411343	-24.64253	-25.236963	109800	-9.536743e-09	35.431953	-0.015123792	-2.8727036	1.3698584	0.014677539	0.11	10.0	136.25010323524475
183	-25.361439	4.4649587	-20.155506	-35.2138	27.09091	-26.855062	0.12018447	-26.253105	-26.879139	110400	2.503395e-08	22.126522	-0.0064833164	-2.1184597	1.4167095	0.011338906	0.11666667	3.0	137.09842920303345
184	-25.58015	3.7061968	-20.314154	-34.683113	27.0	-25.440378	0.11379713	-24.870409	-25.463167	111000	1.11262e-08	13.630477	-0.021531373	-0.019220352	1.4220532	-2.0138024e-05	0.12166667	79.0	137.92729210853577
185	-23.641527	2.8670745	-18.75036	-29.837715	27.0	-25.574398	0.11364553	-25.00521	-25.59725	111600	-8.026759e-08	11.852615	-0.015267614	-3.6617413	1.3846087	0.018256767	0.083333336	18.0	138.72182941436768
186	-24.125664	4.5044193	-18.755463	-33.611702	27.0	-23.693743	0.10539244	-23.165876	-23.71488	112200	-8.642673e-09	20.282167	-0.015225643	-0.18276405	1.355313	0.021888142	0.175	10.0	139.47004961967468
187	-27.028418	7.999933	-19.92797	-51.099266	27.09091	-24.11558	0.10649875	-23.582172	-24.136942	112800	-5.443891e-08	73.9864	-0.010577739	-8.815292	1.4788237	0.01995609	0.061666667	5.0	140.2800636291504
188	-25.532286	6.837213	-19.513025	-53.50941	27.045454	-27.029425	0.11735306	-26.441647	-27.052942	113400	3.2583873e-08	49.682583	-0.012780265	-2.0682678	1.4937099	0.015277176	0.13333334	16.0	140.9770200252533
189	-25.024406	3.7207181	-19.122217	-35.88414	27.0	-25.616364	0.11114701	-25.059671	-25.63864	114000	-3.4570693e-08	14.06543	-0.016720537	-0.3438511	1.3113827	0.016546628	0.1	12.0	141.59057211875916
190	-23.675407	3.7699373	-17.537584	-33.54227	27.0	-25.034552	0.10814228	-24.492903	-25.056183	114600	3.5762786e-09	15.912731	-0.03144566	-1.8112373	1.3604344	0.015564885	0.195	79.0	142.84752750396729
191	-24.820368	3.1979249	-19.263548	-30.17791	27.0	-23.695492	0.10221885	-23.18352	-23.715977	115200	5.165736e-09	11.385933	-0.014087336	-1.2399158	1.3634096	0.017979613	0.155	9.0	143.45430254936218
192	-24.673212	6.2882104	-19.251568	-51.73197	27.09091	-24.80752	0.105842404	-24.277397	-24.828758	115800	-1.5497207e-08	40.38766	-0.025725758	-0.00737381	1.4440271	0.012326663	0.15333334	79.0	144.18515491485596
193	-24.299868	3.925449	-18.219437	-31.762476	27.0	-24.72222	0.104841575	-24.197105	-24.743208	116400	-4.8478444e-08	15.443229	-0.027949456	-0.17513943	1.4399786	0.009235227	0.16333333	79.0	145.08641386032104
194	-25.252775	4.537518	-18.205412	-36.96028	27.045454	-24.299812	0.102485344	-23.78651	-24.320381	117000	1.2318293e-08	21.55765	-0.0185312	-0.92996025	1.4645551	0.020901209	0.155	8.0	145.8873941898346
195	-25.96591	4.0014334	-19.25832	-36.19284	27.0	-25.276371	0.10543548	-24.748291	-25.29752	117600	-2.22524e-08	16.374914	-0.028421907	-0.46866703	1.5691025	0.008289452	0.19666667	79.0	147.31433176994324
196	-24.604393	4.138687	-18.470549	-34.411316	27.0	-25.971674	0.10717187	-25.434889	-25.993135	118200	5.284945e-08	18.821562	-0.028821075	-1.832489	1.4796274	0.015453116	0.15166667	37.0	148.51038551330566
197	-24.364141	3.0719962	-18.749825	-29.243391	27.0	-24.595118	0.10123606	-24.08807	-24.61544	118800	-5.165736e-09	9.406003	-0.029021919	-0.052505493	1.4057125	0.0055681053	0.15666667	79.0	149.431622505188
198	-23.975954	3.8224735	-19.040377	-33.307285	27.0	-24.361877	0.09957647	-23.863148	-24.381872	119400	2.78155e-09	14.622934	-0.02096362	-0.14618969	1.3979458	0.014853945	0.12	30.0	150.1456322669983
199	-24.040411	2.5517437	-18.804062	-29.452276	27.0	-23.971739	0.09735764	-23.48412	-23.9913	120000	-8.742014e-09	6.4605	-0.027825085	-0.004752636	1.37199	0.0103785815	0.108333334	79.0	151.12618613243103
200	-25.2546	3.9977164	-20.705828	-35.084522	27.09091	-24.04097	0.09682979	-23.555996	-24.060427	120600	8.980433e-08	17.437855	-0.007994312	-1.4952192	1.3872252	0.02108965	0.18	3.0	152.94919657707214
201	-25.598738	3.1397564	-18.21121	-31.47846	27.045454	-25.290073	0.1005473	-24.786476	-25.310284	121200	-1.3113022e-08	9.915737	-0.018179286	-0.09920788	1.3569653	0.018881412	0.22333333	20.0	153.95585465431213
202	-24.096178	2.4881523	-20.730665	-28.71867	27.0	-25.611797	0.100791626	-25.106976	-25.632008	121800	2.4735927e-08	8.415466	-0.022230163	-2.251164	1.3259959	0.016604379	0.18666667	21.0	154.6273455619812
203	-23.91501	4.4673204	-19.541212	-37.800858	27.0	-24.079891	0.09448019	-23.606678	-24.098845	122400	4.649162e-08	19.793756	-0.029979141	-0.026849747	1.4182743	-0.0029589224	0.195	79.0	155.36107850074768
204	-24.01043	3.4174128	-20.046757	-33.149593	27.045454	-23.91281	0.093041025	-23.446804	-23.931486	123000	8.6228056e-08	11.591432	-0.035711758	-0.0103302	1.4389205	0.007445603	0.20333333	79.0	156.07781624794006
205	-25.104002	4.5276704	-19.678501	-38.543465	27.0	-24.01552	0.09258179	-23.551815	-24.0341	123600	1.9073486e-08	21.47498	-0.01654903	-1.1607742	1.4614726	0.015894843	0.15666667	16.0	156.69948530197144
206	-24.686144	3.1135774	-20.237873	-30.585443	27.0	-25.111744	0.09549622	-24.63344	-25.13089	124200	1.6490619e-08	9.786326	-0.028423421	-0.1777916	1.3651408	0.010650619	0.19666667	79.0	157.4391107559204
207	-23.28581	2.7944636	-18.534843	-29.468512	27.0	-24.684229	0.09310297	-24.217915	-24.702911	124800	4.172325e-08	9.677293	-0.01421891	-1.9168177	1.3682013	0.014775661	0.1	9.0	158.03434681892395
208	-23.622198	3.7375119	-19.040615	-34.804108	27.0	-23.278767	0.08744417	-22.840796	-23.296337	125400	-4.1325887e-08	13.953296	-0.010946908	-0.115652084	1.405013	0.024428315	0.165	5.0	158.60892844200134
209	-25.063917	4.224707	-18.928421	-33.953712	27.0	-23.622377	0.08779172	-23.18267	-23.640024	126000	-6.953875e-08	19.732494	-0.005178694	-2.0362892	1.4506367	0.021953495	0.18333334	3.0	159.20890522003174
210	-24.335705	3.0679176	-18.61521	-31.393835	27.0	-25.067411	0.091725856	-24.608004	-25.085875	126600	-6.67572e-08	9.857396	-0.016927592	-0.52506256	1.4310375	0.01738835	0.16166666	16.0	160.32890129089355
211	-24.1113	2.9332814	-19.258774	-31.073395	27.09091	-24.335836	0.088380605	-23.893183	-24.353624	127200	-5.8809917e-08	8.710424	-0.015117558	-0.040652275	1.3833264	0.016093034	0.19833334	11.0	160.94112610816956
212	-24.786766	3.7233796	-18.849855	-33.427277	27.045454	-24.132887	0.08683243	-23.697983	-24.150341	127800	2.8212865e-08	14.298542	-0.019016078	-0.4393425	1.2888647	0.01455547	0.16833334	79.0	161.64907145500183
213	-24.083006	4.2697196	-18.824347	-34.34675	27.09091	-24.798649	0.08806107	-24.357594	-24.816349	128400	1.0669231e-07	18.718184	-0.015153547	-0.47070122	1.3379401	0.018109843	0.15	14.0	162.26056909561157
214	-24.476837	3.9764743	-19.969196	-37.57496	26.954546	-24.111403	0.08494264	-23.685965	-24.128475	129000	2.5232634e-08	15.491673	-0.029092733	-0.11528015	1.3545661	0.004837143	0.205	79.0	163.00305795669556
215	-23.688387	3.1129756	-19.777447	-30.95223	27.045454	-24.450167	0.08504066	-24.024237	-24.467253	129600	-1.7285346e-08	10.1877985	-0.021855572	-0.57571316	1.2943913	0.018575557	0.20833333	22.0	163.6417167186737
216	-24.009863	3.022967	-18.6631	-31.676113	27.0	-23.694	0.08171956	-23.284708	-23.710443	130200	-4.371007e-09	9.152149	-0.027722113	-0.09787369	1.3250865	0.011998729	0.21166667	79.0	164.36698412895203
217	-22.910156	3.5294256	-18.53717	-31.279959	27.136364	-24.004583	0.08176812	-23.595047	-24.021015	130800	7.90755e-08	13.728974	-0.017554095	-1.1065626	1.2446758	0.016195519	0.18166667	16.0	164.9724292755127
218	-23.310081	4.4100432	-18.750368	-37.711506	27.0	-22.960001	0.077703625	-22.570824	-22.975634	131400	-9.139379e-09	19.380892	-0.032878295	-0.1201992	1.3488328	0.0010383578	0.24833333	79.0	165.6960895061493
219	-23.607069	3.6475935	-18.481985	-33.855053	27.0	-23.30311	0.07791571	-22.912868	-23.318785	132000	-3.238519e-08	13.268914	-0.027480049	-0.090634346	1.3122896	0.0022811783	0.16666667	79.0	166.40720224380493
220	-25.474485	3.8935325	-19.46917	-33.371223	27.136364	-23.600336	0.07794313	-23.209965	-23.616032	132600	2.404054e-08	18.666077	-0.016577665	-3.528223	1.3887482	0.023164038	0.111666664	8.0	167.5508735179901
221	-24.968843	2.7954292	-21.020546	-30.2722	27.0	-25.46499	0.082507476	-25.051752	-25.481594	133200	-1.11262e-08	7.987407	-0.00341811	-0.24149513	1.2468666	0.021497453	0.14	3.0	168.15705156326294
222	-24.648085	3.0088665	-19.940699	-29.449709	27.136364	-24.978558	0.08003588	-24.57771	-24.994694	133800	-4.251798e-08	9.149585	-0.015074202	-0.09526634	1.3322425	0.01573156	0.086666666	26.0	168.77976512908936
223	-23.197857	3.23748	-18.101572	-28.125689	27.0	-24.673841	0.07815592	-24.282408	-24.689604	134400	-1.0967255e-07	12.540941	-0.026499553	-2.135375	1.3313017	0.01503455	0.17333333	68.0	169.4798183441162
224	-24.707409	3.589541	-19.3112	-34.785652	27.045454	-23.227507	0.07310006	-22.861395	-23.242239	135000	-2.3047129e-08	14.951699	-0.014475171	-2.164878	1.3744804	0.021062542	0.065	10.0	170.10359501838684
225	-23.411798	2.4605267	-18.549791	-27.876217	27.0	-24.686451	0.07623295	-24.30464	-24.701805	135600	-2.8212865e-08	7.6093	-0.018986972	-1.5926385	1.3422627	0.01583462	0.18166667	27.0	170.71344709396362
226	-23.304731	3.5495107	-17.880356	-33.15634	27.045454	-23.434458	0.071859874	-23.074553	-23.44894	136200	5.8809917e-08	12.554069	-0.013659936	-0.014183044	1.3414663	0.02257452	0.14666666	8.0	171.30008149147034
227	-23.6549	2.685734	-19.755938	-30.69006	27.045454	-23.3171	0.07064113	-22.963297	-23.331327	136800	-4.529953e-08	7.259151	-0.005709939	-0.111240864	1.3068585	0.011570587	0.05	3.0	171.86941981315613
228	-23.365528	2.5132089	-19.68156	-28.224283	27.09091	-23.646166	0.07062441	-23.29245	-23.660414	137400	-6.4969065e-08	6.341767	-0.010010812	-0.07639742	1.2628108	0.016990604	0.16	9.0	172.47630214691162
229	-23.03886	2.9563682	-19.0978	-30.797722	27.045454	-23.374043	0.06898618	-23.028534	-23.387949	138000	1.9073486e-08	8.7692995	-0.024466528	-0.110853195	1.3107505	0.010943193	0.15666667	79.0	173.21147966384888
230	-23.371655	2.8723598	-18.197046	-29.072226	27.136364	-23.046621	0.067246094	-22.709824	-23.060163	138600	5.364418e-08	8.293666	-0.016658783	-0.10927105	1.2720726	0.015575474	0.21	27.0	174.43947744369507
231	-23.117308	2.9568222	-19.198374	-29.56944	27.0	-23.371492	0.06721429	-23.034851	-23.38501	139200	-2.6226044e-08	8.724021	-0.006991125	-0.063448906	1.3585029	0.009390563	0.038333334	3.0	175.03658246994019
232	-24.279272	3.654278	-19.010271	-32.329952	27.09091	-23.124125	0.065686785	-22.795141	-23.13735	139800	7.152557e-09	14.629655	0.00034779508	-1.3430176	1.3046294	0.034970645	0.265	2.0	175.6082091331482
233	-24.686878	4.3043413	-19.447985	-35.888027	27.181818	-24.263489	0.06766073	-23.924612	-24.277113	140400	1.0530154e-08	18.91799	-0.00621475	-0.21423912	1.3235626	0.013403848	0.175	3.0	176.19901156425476
234	-23.985401	4.108491	-19.430521	-37.98545	27.136364	-24.718424	0.06786334	-24.378542	-24.73212	141000	1.1920929e-08	17.33914	-0.016404483	-0.4994583	1.2134836	0.021362204	0.12833333	7.0	176.81187629699707
235	-22.383892	2.3643706	-18.072777	-25.809925	27.045454	-24.023626	0.06523857	-23.69688	-24.036768	141600	-5.8809917e-08	8.204789	-0.021985017	-2.6276283	1.2310199	0.009096465	0.13833334	79.0	177.55827569961548
236	-22.361036	2.4781258	-18.907286	-29.101738	27.045454	-22.429382	0.060506146	-22.12634	-22.441568	142200	7.90755e-08	6.0889096	-0.01602743	-0.0048446655	1.2236618	0.015697517	0.12	12.0	178.16174602508545
237	-22.494318	2.6730506	-18.763987	-28.78015	27.0	-22.361643	0.059517138	-22.063553	-22.373625	142800	-2.3841858e-08	7.0946436	-0.027465189	-0.017339706	1.2784051	0.012544934	0.15666667	79.0	178.8759834766388
238	-22.221457	3.1644151	-17.490398	-29.930769	27.045454	-22.490778	0.059018448	-22.19519	-22.502663	143400	-2.6226044e-08	10.02104	-0.0247037	-0.067323685	1.255311	0.011920531	0.125	79.0	179.67019414901733
239	-22.819275	2.3428783	-17.325874	-26.995863	27.0	-22.235521	0.057637557	-21.946846	-22.24713	144000	-4.2120615e-08	5.7743945	-0.007789778	-0.3339901	1.2914768	0.011207833	0.13333334	3.0	180.27868366241455
240	-22.688545	3.7782648	-18.108479	-33.800068	27.045454	-22.804947	0.058159586	-22.513666	-22.816685	144600	-4.549821e-08	14.3505745	-0.017165884	-0.009487152	1.2279335	0.016127635	0.13833334	31.0	181.6095485687256
