Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
131	-711.75226	189.3547	-344.7622	-886.4	18.71875	-318.07397	0.017878132	-317.99985	-318.07828	79200	-0.15742788	69976.016	-0.0009300411	-1005.3906	2.567528	-7.3856114e-05	56.5092830657959
132	-734.50183	179.32985	-371.9915	-886.4	16.67647	-320.2301	0.01784125	-320.1585	-320.23462	79800	-0.09281441	65922.37	-0.00040430576	-956.9336	2.5581336	-3.7029386e-05	56.91171193122864
133	-767.81287	151.82484	-373.43637	-886.4	14.439024	-322.34103	0.018732546	-322.27277	-322.3462	80400	-0.08929559	85057.34	-0.00023308396	-1356.0078	2.550904	0.000120449666	57.319918632507324
134	-717.34985	205.10506	-210.88321	-886.4	16.666666	-324.83902	0.016885292	-324.77298	-324.84338	81000	-0.13381627	69265.09	-0.00056801736	-989.0703	2.4945004	-0.00016577721	57.70695781707764
135	-763.0459	172.06175	-375.79352	-886.4	13.857142	-326.70926	1.9694116	-307.36444	-326.94693	81600	-0.13040723	66472.9	-0.00046010315	-1022.47266	2.5333593	-1.3310512e-05	58.104270935058594
136	-749.3628	168.31375	-323.1885	-886.4	15.972222	-329.12103	0.015821299	-329.06042	-329.1253	82200	-0.15327004	73790.57	-0.0004222542	-1124.6875	2.5370748	0.0002838711	58.490907430648804
137	-698.0294	216.90645	-259.23682	-886.4	16.583334	-331.42294	0.6473368	-315.58395	-331.4533	82800	-0.13834661	41850.51	-0.000858292	-529.91406	2.5583155	-9.3835595e-05	58.88979768753052
138	-639.52124	212.17595	-340.05023	-886.4	22.153847	-333.0614	0.81224835	-313.19882	-333.09995	83400	-0.13017026	39033.812	-0.0005173832	-499.97266	2.488357	7.123391e-05	59.281782150268555
139	-735.9523	196.71144	-277.46725	-886.4	15.75	-334.57697	1.3736591	-314.6379	-334.68942	84000	-0.12571068	59961.0	-0.00067950785	-827.39844	2.5146651	0.00011702299	59.677292823791504
140	-749.15875	189.5856	-357.787	-886.4	14.02439	-336.21115	2.9764504	-316.5206	-336.6941	84600	-0.075408	50199.293	-0.00032302737	-780.6289	2.5017252	-0.00026523432	60.38168001174927
141	-673.96234	205.44495	-326.82785	-886.4	19.733334	-338.66296	0.012793588	-338.61148	-338.66632	85200	-0.093776114	44137.793	-0.0004684478	-638.52734	2.4867053	-0.00011372586	60.769463777542114
142	-719.7488	168.6275	-447.59274	-886.4	19.62069	-340.52194	0.011632368	-340.4713	-340.5247	85800	-0.037414838	57815.188	-0.00020356104	-1016.6953	2.5008326	0.00032000322	61.269524574279785
143	-654.8803	222.92784	-158.26704	-886.4	20.75	-342.71378	1.5967221	-321.83322	-342.84692	86400	-0.038189914	40957.203	-0.00044979528	-705.10156	2.4934762	-0.00014976879	61.77382707595825
144	-704.82556	224.65189	-267.4272	-886.4	15.756757	-343.21524	6.018037	-303.2989	-344.60367	87000	-0.070074104	42877.234	-0.0007981509	-482.72656	2.5311763	-0.0002022471	62.16240310668945
145	-697.6638	201.24594	-357.9985	-886.4	18.71875	-345.8627	2.576415	-325.47495	-346.23007	87600	-0.13619383	49597.027	-0.00046418607	-766.85547	2.5161304	-3.1440853e-05	62.56014704704285
146	-668.86597	220.14714	-210.37498	-886.4	20.068966	-348.05112	2.6510224	-306.5161	-348.26526	88200	-0.06292613	43728.92	-0.0009836406	-671.6875	2.5146985	-1.5980402e-05	62.96227717399597
147	-661.8683	227.91554	-172.42207	-886.4	19.827587	-348.6864	6.736189	-308.13324	-350.10815	88800	-0.104927674	41836.98	-0.0012275726	-609.03906	2.5195866	0.000471527	63.364797592163086
148	-723.0173	196.77998	-306.66898	-886.4	16.162163	-350.7126	4.982784	-309.6585	-351.84973	89400	-0.11407759	46784.086	-0.0005949214	-824.9258	2.5024192	0.00018805663	63.7778160572052
149	-579.4035	238.30391	-136.93488	-886.4	24.695652	-353.38483	4.3002048	-311.52335	-353.97186	90000	-0.10548056	32953.332	-0.000841707	-973.63477	2.4643729	0.00023999413	64.22359371185303
150	-625.6269	226.35478	-235.57918	-886.4	22.076923	-351.68628	9.750693	-312.78967	-355.4315	90600	-0.062150422	32590.994	-0.0010075532	-514.7383	2.5077267	-0.00046105604	64.89972305297852
151	-694.44116	226.24051	-256.61346	-886.4	16.277779	-353.5285	8.450648	-314.14548	-356.9837	91200	-0.15711321	35533.832	-0.0008429587	-519.1914	2.4698534	-4.2695403e-05	65.29065108299255
152	-701.208	209.89662	-266.4517	-886.4	16.942858	-357.62296	4.9992943	-315.58203	-358.62384	91800	-0.07651855	37168.85	-0.0007925555	-600.16016	2.4870112	5.0316852e-05	65.69127774238586
153	-685.8124	218.99033	-294.4195	-886.4	17.382353	-359.2557	6.1689167	-317.25995	-360.53375	92400	-0.12855095	34210.71	-0.0009891242	-481.16406	2.5283508	0.00013100704	66.08794951438904
154	-653.52325	238.2612	-258.43857	-886.4	18.612904	-359.93137	8.728433	-318.8393	-362.33115	93000	-0.14449972	29409.047	-0.00069344044	-389.76953	2.4720864	-0.00022985478	66.48688006401062
155	-707.0471	252.31729	-183.67374	-886.4	12.555555	-357.24323	12.3261795	-320.11508	-363.7882	93600	-0.16040254	28608.744	-0.0009200871	-659.2539	2.5080383	-0.00047845702	66.87292194366455
156	-635.7196	193.93253	-303.7147	-886.4	24.791666	-362.3951	8.253476	-320.93958	-364.77625	94200	-0.018386062	34632.664	-0.0014453512	-850.83594	2.602591	0.0006637023	67.27675151824951
157	-628.9162	211.39954	-315.27228	-886.4	23.24	-366.29974	3.3453736	-344.84372	-366.9177	94800	-0.10395798	29038.166	-0.00048106164	-518.1133	2.501474	0.00023715476	67.66045475006104
158	-710.9284	212.08772	-334.043	-886.4	15.972973	-367.36072	5.2905674	-346.65616	-368.84628	95400	-0.12004692	35685.89	-0.0006920621	-549.4883	2.4548578	0.00037220697	68.0574119091034
159	-672.82715	242.08061	-168.08476	-886.4	16.970589	-368.0635	7.181565	-348.57767	-370.8895	96000	-0.12890917	28407.547	-0.0009815693	-355.50977	2.526707	-0.00025990873	68.45916533470154
160	-717.38727	238.07346	-124.94728	-886.4	13.318182	-368.56958	8.0763035	-349.92593	-372.33835	96600	-0.17312582	32987.824	-0.0010862648	-291.66016	2.490116	-0.00023858408	69.14949989318848
161	-687.4874	241.84012	-84.19098	-886.4	15.888889	-368.38132	9.06111	-350.9707	-373.75208	97200	-0.088418975	35298.79	-0.0010007694	-890.59766	2.560198	0.00017144204	69.56438279151917
162	-643.74304	239.75539	-208.9081	-886.4	19.586206	-370.14938	14.545905	-307.51425	-375.3602	97800	-0.11311839	30004.373	-0.0009274557	-572.25	2.4711902	3.9949813e-05	69.95619034767151
163	-608.60767	231.33566	-166.81738	-886.4	23.12	-371.19577	15.21079	-308.8141	-376.9865	98400	-0.074530095	24091.303	-0.0010542497	-344.80273	2.4614127	-0.00012353281	70.36529326438904
164	-679.41895	228.33783	-290.41202	-886.4	16.6	-372.13208	14.170106	-310.13297	-378.61438	99000	-0.17855327	23031.002	-0.00090557337	-407.54297	2.4671826	-4.3621858e-05	70.88333582878113
165	-591.54816	258.5629	-160.56152	-886.4	20.310345	-374.70197	11.646775	-334.22754	-380.13382	99600	-0.13026498	16314.285	-0.0011799783	-146.83301	2.4475563	-0.00020552338	71.37292194366455
166	-557.6208	233.89198	-177.6714	-886.4	25.0	-376.34763	11.735397	-334.7996	-380.82724	100200	-0.08822342	21895.73	-0.00082654506	-233.32422	2.5316153	-0.00024248779	71.76149797439575
167	-590.6082	208.12914	-287.0498	-886.4	26.09091	-378.54	9.300542	-335.79553	-381.99902	100800	-0.043124467	25941.748	-0.0010169148	-464.50195	2.5022697	0.00017725189	72.19591546058655
168	-666.94604	232.05031	-264.20154	-886.4	17.545454	-380.6993	9.977896	-337.55237	-384.00095	101400	-0.1612733	16200.071	-0.00094108284	-229.23438	2.4690504	0.0003784706	72.60710144042969
169	-679.8356	213.23245	-300.5721	-886.4	19.633333	-382.02167	9.922506	-338.86438	-385.49652	102000	-0.090189755	33314.613	-0.00042933226	-642.33984	2.5236425	0.00045424284	73.01106309890747
170	-591.7283	255.47734	-212.37415	-886.4	20.51724	-378.95282	13.847878	-341.04916	-387.98285	102600	-0.12835525	16241.44	-0.000709787	-367.00684	2.5078974	-0.00017186005	73.70401668548584
171	-634.5014	267.42172	-170.16774	-886.4	17.294117	-376.97168	13.931038	-341.80704	-388.8852	103200	-0.11590187	20973.354	-0.00091579556	-1111.2637	2.4878256	-0.00080801547	74.11326813697815
172	-656.9142	263.4477	-252.86452	-886.4	15.763158	-367.50665	25.87594	-319.0446	-389.70166	103800	-0.16717173	16312.655	-0.0008523762	-246.08008	2.4259322	-0.00056390505	74.50568461418152
173	-589.90796	251.29108	-167.96973	-886.4	21.76923	-371.04376	24.08735	-319.5986	-390.43524	104400	-0.114852905	19941.24	-0.00093431026	-445.9961	2.475257	-0.00012040973	74.90981650352478
174	-633.0268	270.58963	-210.79587	-886.4	16.657143	-365.51288	27.39399	-320.51996	-391.63626	105000	-0.13697037	15607.25	-0.00061270595	-364.91016	2.4029891	-0.00022289653	75.29770588874817
175	-598.931	273.23248	-89.588806	-886.4	19.0	-367.1556	26.567137	-320.9966	-392.3138	105600	-0.10645129	13805.403	-0.0006011352	-264.03906	2.4231884	-0.00035425066	75.7018506526947
176	-604.25256	263.36664	-150.98567	-886.4	19.633333	-370.71707	25.81376	-321.20074	-392.70386	106200	-0.10487667	17134.688	-0.00082380325	-280.89258	2.4445007	-0.0001599143	76.09637331962585
177	-618.82745	236.06535	-242.63448	-886.4	21.296297	-379.26508	24.60177	-321.9558	-393.70105	106800	-0.13535602	16120.655	-0.0008998513	-369.00488	2.430237	-0.00010916988	76.49898838996887
178	-565.56354	278.1849	-222.86234	-886.4	19.827587	-368.29385	26.066578	-323.2052	-395.2306	107400	-0.12546763	11262.627	-0.0007224083	-586.751	2.3969393	-0.00024041811	76.90376687049866
179	-623.15466	269.18857	-116.75581	-886.4	17.757576	-364.09943	29.642206	-323.31418	-395.49472	108000	-0.084291905	16698.787	-0.000886105	-533.27344	2.5093834	0.00018556655	77.30568194389343
180	-565.6818	285.5988	-61.525276	-886.4	19.965517	-369.89603	31.891993	-323.90094	-396.33698	108600	-0.14837651	17192.494	-0.0010885447	-529.50195	2.4244108	-0.0002680409	77.98313999176025
181	-555.94495	285.61316	-160.62717	-886.4	20.464285	-361.238	32.355595	-323.76083	-396.47415	109200	-0.11283302	17223.79	-0.0013576895	-115.47656	2.3807926	-7.092357e-05	78.37440991401672
182	-578.60333	274.24774	-219.96924	-886.4	20.172413	-365.04797	32.948402	-323.72623	-396.72467	109800	-0.10562175	16708.166	-0.0010682493	-258.14648	2.425628	0.00016784052	78.77598023414612
183	-620.22473	283.777	-112.72132	-886.4	17.088236	-359.26407	31.999918	-324.19315	-397.47806	110400	-0.16023527	19826.113	-0.0014906675	-641.55273	2.4547143	-0.0002752473	79.16909170150757
184	-594.7075	279.5617	-155.61046	-886.4	18.838709	-365.35226	33.364876	-324.5211	-398.1956	111000	-0.19769868	16012.747	-0.0010878295	-128.54004	2.4587455	-0.00031836887	79.62372732162476
185	-615.2289	307.50052	-63.437843	-886.4	14.875	-354.52667	32.218605	-324.66632	-398.61957	111600	-0.13670623	19540.873	-0.0006380975	-503.44727	2.435058	-0.00092415255	80.01433157920837
186	-612.99	300.28018	-178.7662	-886.4	15.777778	-351.85126	33.885754	-323.5578	-397.84207	112200	-0.12935933	18286.42	-0.00077961385	-165.07812	2.3624024	-0.00032357275	80.40316152572632
187	-609.1202	284.5172	-143.3744	-886.4	17.545454	-357.53287	34.114567	-322.75748	-397.4096	112800	-0.19903374	20199.01	-0.0012184381	-183.45312	2.445638	-2.1502772e-05	80.79207682609558
188	-556.2247	280.66815	-146.93799	-886.4	21.518518	-361.46423	36.065502	-323.0717	-398.06015	113400	-0.15091068	23571.982	-0.001688838	-399.31836	2.4405189	0.00068209687	81.17851328849792
189	-630.7248	277.9537	-173.8779	-886.4	16.054054	-365.363	34.936974	-323.68286	-399.0702	114000	-0.16002694	20865.414	-0.0012797266	-240.23633	2.4031434	0.00021022955	81.59525513648987
190	-627.91675	291.4382	-117.58366	-886.4	15.72973	-362.74338	34.05174	-323.93875	-399.66324	114600	-0.15645577	17342.412	-0.00084097683	-98.69141	2.3993592	-0.00033441783	82.29215359687805
191	-490.15924	280.0747	-125.72095	-886.4	22.76923	-357.04895	34.90536	-323.50882	-399.57562	115200	-0.09890968	12815.396	-0.0010068789	-190.77637	2.379422	-0.00020967961	82.68873739242554
192	-692.4769	265.20224	-163.11078	-886.4	13.043478	-361.97485	34.838676	-322.44498	-398.78445	115800	-0.18599147	23741.2	-0.0007279515	-443.23438	2.4985223	0.0004846543	83.09120440483093
193	-571.3688	294.00378	-129.53658	-886.4	18.151516	-358.5917	31.735048	-323.5198	-400.2836	116400	-0.17874108	15714.854	-0.0012194067	-285.54004	2.3823764	0.0001355799	83.47517538070679
194	-621.96735	285.4969	-184.3781	-886.4	16.13889	-355.65036	32.907913	-322.80972	-399.85898	117000	-0.19328547	16130.165	-0.0009911358	-252.66797	2.4262185	-0.00015495876	83.85013508796692
195	-610.5462	290.87637	-119.31314	-886.4	17.117647	-359.8046	36.144455	-322.69028	-400.06177	117600	-0.16334523	20786.023	-0.0010197759	-209.16406	2.4327617	0.00017198225	84.22117114067078
196	-552.6157	298.262	-126.557335	-886.4	19.35484	-351.2312	33.561024	-322.70654	-400.4755	118200	-0.17165451	17173.344	-0.0013833493	-125.25	2.4193323	-0.00010009964	84.7015450000763
197	-510.75406	317.63702	-65.15708	-886.4	19.366667	-345.56744	31.981953	-321.73438	-399.84076	118800	-0.16966902	18623.744	-0.0010364503	-695.2617	2.3966558	-0.0005400598	85.22816610336304
198	-552.69745	293.86957	-132.29555	-886.4	19.35484	-343.9723	33.361397	-318.9616	-397.48584	119400	-0.15273708	13390.7	-0.0013315678	-210.02051	2.3761873	-0.00013073822	85.69487929344177
199	-636.5766	291.5351	-130.10342	-886.4	14.846154	-347.54037	33.743484	-317.88403	-396.7159	120000	-0.18570626	16077.597	-0.0006700605	-159.87695	2.4296744	0.0001543961	86.2447018623352
200	-554.6254	296.3887	-142.77188	-886.4	19.655172	-346.81903	35.286682	-317.40073	-396.5592	120600	-0.17350337	19981.203	-0.0011511147	-331.0957	2.4192822	0.00029234707	87.0844955444336
201	-601.47296	300.24524	-194.45062	-886.4	16.555555	-344.40173	32.92358	-317.12354	-396.76263	121200	-0.18760937	21185.174	-0.0012952536	-149.87305	2.4844327	0.00014512638	87.57155847549438
202	-618.91925	297.06284	-134.6835	-886.4	15.324325	-346.6324	34.83738	-316.69592	-396.81525	121800	-0.16870454	15109.077	-0.0008844882	-249.80371	2.4235108	0.00055977056	88.08104538917542
203	-608.70764	314.58667	-65.20759	-886.4	14.75	-344.89984	33.98044	-315.6227	-396.05246	122400	-0.19178677	20636.99	-0.00077180564	-683.2969	2.405701	-3.2648445e-06	88.58542919158936
204	-489.4982	307.5043	-129.9998	-886.4	20.821428	-334.22763	30.977312	-313.41318	-394.25388	123000	-0.11002037	17062.236	-0.0008217916	-493.52344	2.2971861	0.00035662513	89.13189315795898
205	-527.6928	335.9872	-61.26657	-886.4	17.60606	-328.89694	31.668608	-310.76184	-392.06683	123600	-0.13699155	24431.938	-0.00073085725	-756.19336	2.3151326	-0.0004750382	89.66814064979553
206	-562.318	332.5176	-62.201035	-886.4	16.11111	-324.63007	27.593029	-306.96323	-388.82217	124200	-0.12888245	23592.76	-0.00087711215	-1091.5918	2.3695748	-0.000394276	90.16062641143799
207	-489.93155	303.27286	-74.48892	-886.4	21.142857	-322.0484	31.715784	-303.86462	-386.3219	124800	-0.13078582	15069.946	-0.00077195466	-417.3916	2.3595781	-5.0855677e-05	90.68814778327942
208	-536.2477	300.8643	-56.437786	-886.4	19.8	-328.77448	33.848454	-301.69562	-384.50702	125400	-0.12101163	16549.113	-0.0008263141	-482.96973	2.3726301	0.00035647472	91.20486402511597
209	-468.77716	309.03214	-31.224773	-886.4	21.333334	-328.87408	35.479893	-300.81046	-383.9687	126000	-0.1707166	16020.113	-0.0014595389	-406.61035	2.3114266	-3.4671128e-05	91.728266954422
210	-589.1614	325.93405	-98.98341	-886.4	14.948718	-322.11176	30.345304	-298.1206	-381.6369	126600	-0.16525117	19147.467	-0.00085408986	-1042.918	2.3593018	-0.00040621302	92.6624014377594
211	-563.884	328.00995	-101.218796	-886.4	16.277779	-310.17178	24.131704	-295.4902	-379.45407	127200	-0.20563559	22068.006	-0.0010239184	-315.50586	2.342061	0.00017133474	93.17376065254211
212	-417.84402	317.51736	-35.18742	-886.4	22.148148	-307.4463	21.812342	-293.27603	-377.74432	127800	-0.12004088	21407.21	-0.0013695434	-2860.961	2.3226454	-0.0008958163	93.6813108921051
213	-600.77637	320.50787	-102.71219	-886.4	14.75	-283.86615	29.265461	-268.0033	-374.3393	128400	-0.18133722	17620.25	-0.00074389577	-179.33984	2.3871965	0.0002993991	94.19271278381348
214	-488.84576	314.4822	-40.44339	-886.4	20.892857	-285.3304	26.88935	-267.38187	-374.98438	129000	-0.13070546	20168.865	-0.0014623553	-250.99219	2.321508	0.0006293837	94.70422410964966
215	-531.95764	342.0257	-115.606224	-886.4	16.61111	-280.8228	27.563635	-267.54007	-374.70602	129600	-0.15212296	20609.203	-0.0007828921	-1139.9258	2.337472	-0.0003407059	95.22049880027771
216	-485.35287	318.09286	-108.85058	-886.4	19.758621	-278.3913	30.17736	-265.2485	-372.98755	130200	-0.13685623	10017.6455	-0.00048688054	-137.14355	2.3176966	9.355297e-05	95.69712209701538
217	-482.61795	326.67172	-54.06164	-886.4	19.655172	-281.38147	31.022593	-263.62454	-371.70157	130800	-0.15533365	15097.563	-0.000924021	-873.4033	2.3325326	0.00020371367	96.17847180366516
218	-497.0415	341.97375	-58.49412	-886.4	18.09091	-287.89282	37.19542	-261.39304	-369.96002	131400	-0.13924684	18190.27	-0.0017497092	-3884.6562	2.382154	-0.00017809818	96.69303488731384
219	-537.87286	343.11456	-23.503834	-886.4	16.054054	-254.71417	47.76137	-215.11595	-368.35342	132000	-0.16891317	13939.99	-0.0010342151	-669.0654	2.3134203	-7.686118e-06	97.19722843170166
220	-502.57355	296.58588	-114.66529	-886.4	21.214285	-253.31151	37.976536	-214.04572	-367.81296	132600	-0.09612372	13957.939	-0.0009557381	-2179.707	2.3401399	0.0010377701	98.13918733596802
221	-450.14813	352.9974	-51.526245	-886.4	18.67742	-249.88083	45.0127	-215.83665	-369.83368	133200	-0.15697192	15064.582	-0.0012651682	-959.4658	2.26839	-0.0004444752	98.6698989868164
222	-536.3954	336.50253	-71.898865	-886.4	16.63889	-242.00388	44.713135	-213.36044	-368.06857	133800	-0.1808092	15225.094	-0.0007696003	-683.89355	2.3291984	0.0004186959	99.23115634918213
223	-452.5313	312.60446	-85.40258	-886.4	21.074074	-256.37338	43.88654	-212.70473	-368.06662	134400	-0.16549766	8436.047	-0.0012288243	-207.4414	2.3198888	0.00061107514	99.79117035865784
224	-556.5478	361.63815	-32.199463	-886.4	14.023809	-244.72162	45.298805	-212.35518	-367.9221	135000	-0.18258186	21610.455	-0.0010884702	-571.1328	2.2718577	-0.00035939744	100.36643195152283
225	-561.5037	359.5954	-27.298306	-886.4	13.904762	-231.88333	43.11553	-209.81201	-366.6666	135600	-0.18718453	19019.242	-0.00062114	-414.74805	2.265994	0.00029320855	100.93127012252808
226	-531.95636	331.1925	-74.775246	-886.4	17.484848	-242.09578	45.981518	-207.40176	-365.5978	136200	-0.16911586	15081.977	-0.0009919107	-413.39355	2.3655348	0.0007870744	101.50013995170593
227	-501.82175	336.0135	-74.87643	-886.4	18.181818	-252.06714	45.796177	-207.92044	-366.67212	136800	-0.16787103	11561.69	-0.0011184812	-122.06055	2.2568963	-1.7299255e-05	101.92711305618286
228	-567.5138	350.74335	-56.49309	-886.4	14.634147	-248.9902	48.28401	-206.93358	-366.23535	137400	-0.15379743	18896.514	-0.0013929904	-410.15625	2.3494663	0.00086043886	102.3965585231781
229	-368.14767	333.22525	-39.810257	-886.4	21.428572	-235.43484	46.0629	-205.0775	-365.45667	138000	-0.13100852	12706.105	-0.0011719018	-1316.6357	2.2147243	-0.0007508989	102.96143937110901
230	-503.6399	346.79596	-54.56122	-886.4	17.441177	-226.38739	42.05136	-201.57478	-362.62122	138600	-0.12511078	14024.094	-0.00091584027	-670.5371	2.2935312	-0.0002627474	104.07807350158691
231	-548.95654	341.57285	-35.333355	-886.4	16.11111	-238.68896	43.51368	-200.3108	-362.07693	139200	-0.18689767	17622.154	-0.0007905513	-710.90625	2.3094661	5.1255724e-05	104.66212821006775
232	-454.96362	361.89685	-37.15311	-886.4	18.0625	-228.40079	45.58911	-200.27042	-362.75867	139800	-0.13672358	14403.175	-0.0008918792	-531.0537	2.1806946	-0.00035904616	105.19410181045532
233	-488.76407	365.5202	-33.91546	-886.4	16.485714	-216.80774	41.20727	-197.22513	-360.55878	140400	-0.1477887	14763.134	-0.00079371035	-286.5586	2.236361	0.00014316828	105.71023368835449
234	-454.43314	350.7093	-21.443148	-886.4	19.161291	-221.78088	42.1901	-194.37584	-358.6937	141000	-0.15607162	18767.926	-0.0011606067	-476.38672	2.2324276	0.000822469	106.25873708724976
235	-434.28235	370.8433	-27.932703	-886.4	18.151516	-220.01854	44.034622	-192.69568	-358.00308	141600	-0.12612848	17455.508	-0.00096197426	-983.6367	2.1662123	-0.00036051363	106.77466440200806
236	-469.9689	365.10025	-23.632896	-886.4	17.142857	-207.59016	42.189823	-188.80965	-354.9938	142200	-0.15284911	14348.8	-0.0010450929	-301.6748	2.2453647	0.00023386767	107.28290128707886
237	-484.90927	374.86465	-49.151066	-886.4	16.135136	-207.30083	43.751553	-186.20668	-353.16763	142800	-0.17368637	16908.29	-0.0009813905	-286.89258	2.264486	0.00041259595	107.77881956100464
238	-510.7894	350.5993	-34.399418	-886.4	16.8	-213.2745	44.25271	-183.11188	-351.26413	143400	-0.16156375	13947.298	-0.00094255805	-450.88672	2.3112707	0.00029704848	108.28113722801208
239	-476.39047	380.56805	-43.140522	-886.4	16.054054	-207.04852	47.499752	-182.47316	-351.38754	144000	-0.1738893	16718.393	-0.0007279217	-1037.9961	2.1575906	-0.00073153304	108.78715443611145
240	-380.72632	345.85852	-23.658026	-886.4	20.551723	-191.88	38.744823	-179.19893	-348.9782	144600	-0.11268211	12431.956	-0.0012738332	-594.86914	2.2697084	-0.00012915602	109.82949328422546
241	-468.81454	366.3347	-60.346004	-886.4	17.636364	-200.7419	42.118225	-176.90572	-347.25677	145200	-0.1925929	16066.983	-0.000889048	-708.29004	2.2199678	0.00053741364	110.34880185127258
242	-409.9479	360.2722	-27.556442	-886.4	19.225807	-200.55128	43.62962	-175.10794	-346.28204	145800	-0.14488386	13836.801	-0.0008408278	-235.70508	2.1486948	0.00032031935	110.97472858428955
243	-526.8439	379.95447	-31.000738	-886.4	14.285714	-197.32068	46.01554	-172.47835	-344.57663	146400	-0.19464104	18106.48	-0.0007901788	-325.48633	2.2420619	-0.00086503854	111.57843399047852
244	-591.00116	358.25	-30.748007	-886.4	12.891304	-195.994	47.466156	-169.72447	-343.1157	147000	-0.25162515	22423.477	-0.0009134412	-738.7656	2.2907612	0.00074154726	112.15486979484558
245	-507.91074	374.35193	-40.00129	-886.4	15.621622	-199.33728	46.530357	-169.6574	-344.43887	147600	-0.19273369	18559.086	-0.0011890829	-111.140625	2.2266054	-0.0004020857	112.72559833526611
246	-440.53107	377.6302	-27.456745	-886.4	17.470589	-196.39435	46.028385	-168.26622	-344.1018	148200	-0.18081723	17767.217	-0.001211077	-352.95312	2.2433698	-0.0008159153	113.26820516586304
247	-487.00095	391.19226	-40.58692	-886.4	14.897436	-186.48335	46.834152	-165.12129	-342.05698	148800	-0.14719611	17351.55	-0.0005761683	-759.84766	2.2113433	-0.0005979209	113.73938417434692
248	-451.66644	376.43124	-35.321045	-886.4	17.212122	-179.4117	42.93042	-161.40024	-339.564	149400	-0.13088265	12872.153	-0.00051403046	-247.04199	2.2175777	0.0002597032	114.21565175056458
249	-472.1601	368.97708	-40.617416	-886.4	16.852942	-179.53854	42.92431	-159.1179	-338.0889	150000	-0.18192308	13289.53	-0.0008902401	-128.69531	2.1782625	-0.00016237795	114.71399402618408
250	-347.48544	327.5437	-32.651962	-886.4	23.0	-181.77754	40.396435	-158.192	-337.89417	150600	-0.082096525	22116.756	-0.0009841397	-1853.4023	2.301327	0.0005100157	115.6049702167511
251	-513.23047	386.68665	-20.645458	-886.4	14.717949	-186.87643	48.757145	-158.7641	-338.71304	151200	-0.17997478	18409.648	-0.00054237247	-442.17773	2.2066524	-0.0004879258	116.12411594390869
252	-356.48984	358.3902	-30.721308	-886.4	19.896551	-172.01747	42.015923	-156.37062	-337.15094	151800	-0.11389299	10268.82	-0.0003375262	-302.10352	2.0929708	-0.0005585918	116.63947677612305
253	-538.02954	379.3586	-32.694313	-886.4	14.02439	-176.27068	48.544617	-153.31946	-334.74606	152400	-0.18383893	18608.244	-0.00066432357	-494.85156	2.300018	0.0002252086	117.17021632194519
254	-462.83667	393.18845	-31.552664	-886.4	15.8918915	-175.92154	47.81846	-151.72289	-334.17877	153000	-0.17065075	16413.117	-0.00068986416	-454.23535	2.081356	-0.00062621397	117.68309116363525
255	-347.69244	346.39056	-22.154686	-886.4	21.321428	-171.32547	44.51674	-148.23358	-331.7336	153600	-0.06231711	10216.807	-0.0011417121	-349.83203	2.135555	-0.00039403976	118.20311427116394
256	-420.25323	379.79187	-21.431416	-886.4	17.90909	-169.51797	46.75209	-145.78752	-329.69095	154200	-0.16333011	13104.953	-0.00078734756	-306.76953	2.1079524	-0.00012470712	118.71400880813599
257	-448.0656	374.45895	-22.236921	-886.4	17.647058	-172.4064	48.230423	-143.27028	-328.00705	154800	-0.1570995	15356.059	-0.0006775111	-133.68848	2.231466	0.00022286842	119.22331500053406
258	-399.12302	380.7065	-29.197742	-886.4	18.03125	-162.96057	45.819496	-142.25722	-327.81256	155400	-0.14397587	12670.035	-0.0007805824	-236.00293	2.1602507	0.000159988	119.74597573280334
259	-504.5372	384.3586	-33.88332	-886.4	14.775	-167.63377	49.747986	-139.54492	-325.90625	156000	-0.20222819	15329.809	-0.0007675141	-86.15234	2.1551106	-0.00026332925	120.2655439376831
260	-458.80722	396.0676	-21.992233	-886.4	15.675675	-157.70688	47.586254	-138.04396	-325.38254	156600	-0.16169226	15043.469	-0.0006365031	-337.6709	2.1124654	-0.00039959152	121.1751766204834
261	-452.48325	389.58636	-31.821909	-886.4	16.277779	-153.848	46.433384	-135.13927	-323.4741	157200	-0.19232012	15627.707	-0.0006747693	-163.30664	2.1278577	0.00021921059	121.66569900512695
262	-409.91675	386.70154	-26.809685	-886.4	17.636364	-148.96333	44.630398	-133.14226	-322.47354	157800	-0.11801379	12511.253	-0.00039815903	-177.3584	2.091513	0.00010203073	122.18169951438904
263	-468.92584	405.1008	-34.34767	-886.4	14.536586	-146.2918	49.035904	-130.60788	-320.81308	158400	-0.16173178	18706.924	-0.00055606663	-345.54102	2.1106129	-0.000676346	122.76818418502808
264	-428.7107	384.55295	-22.447132	-886.4	17.205883	-142.3742	46.003555	-127.09326	-318.78467	159000	-0.14645347	13415.609	-0.00067994	-263.1006	2.1388118	0.0003020811	123.3203957080841
265	-280.52988	310.69955	-22.439106	-886.4	23.16	-146.02597	40.375977	-125.39597	-317.85522	159600	-0.073414244	8723.506	-0.0007790029	-107.02734	2.1837132	0.00010297358	123.88144874572754
