Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
120	-37.81168	10.476979	-24.102839	-61.3515	26.90909	-39.053352	0.3636256	-37.232098	-39.126366	72600	2.026558e-08	110.37194	-0.013837079	-0.770134	0.78226435	0.015720285	0.11833333	17.0	78.84410619735718
121	-39.10219	13.062302	-19.31606	-63.95573	26.727272	-38.686413	0.35900015	-36.888332	-38.758564	73200	-1.11262e-08	167.99022	-0.016678989	-0.042099	0.79624087	0.014478218	0.06	79.0	79.48099970817566
122	-35.372288	11.225513	-19.592165	-63.394176	26.636364	-38.75588	0.3567227	-36.9692	-38.827538	73800	-1.1722247e-08	134.73122	-0.016158488	-5.931183	0.7383941	0.0079597365	0.05666667	79.0	80.13625383377075
123	-34.183746	12.151068	-20.388182	-73.09595	26.863636	-37.71206	0.3481881	-35.968124	-37.782	74400	2.1855036e-09	158.1768	-0.012664893	-6.8842926	0.6829176	0.02044079	0.068333335	7.0	80.70455622673035
124	-39.450138	11.870751	-20.575983	-65.248825	26.636364	-36.513706	0.33870998	-34.81725	-36.581738	75000	1.11262e-08	143.98987	-0.019883957	-3.8119202	0.78238505	0.0148351975	0.10333333	41.0	81.3399965763092
125	-39.27797	21.761942	-20.464827	-119.73889	26.818182	-37.335106	0.34085867	-35.62789	-37.40362	75600	8.34465e-09	494.71875	-0.020187017	-2.953186	0.7275618	0.0166172	0.20666666	17.0	81.85323572158813
126	-36.53221	14.269806	-16.623655	-70.404106	26.636364	-38.15774	0.3432476	-36.438553	-38.226685	76200	-7.152557e-09	200.79187	-0.020966517	-1.6593475	0.73768413	0.01678622	0.175	32.0	82.42297744750977
127	-37.966324	13.111706	-21.146751	-70.45623	26.772728	-37.59393	0.3372293	-35.90489	-37.66168	76800	7.3512396e-09	171.59761	-0.008544325	-0.07740784	0.7844772	0.015928987	0.036666665	11.0	82.97209572792053
128	-33.259983	11.875724	-19.49186	-65.815506	26.90909	-37.698364	0.33513767	-36.019814	-37.765785	77400	1.5298525e-08	157.80302	-0.018699028	-11.960922	0.69059145	0.005534384	0.093333334	79.0	83.64452481269836
129	-36.5584	10.213353	-22.264103	-63.47939	26.818182	-36.053555	0.3229837	-34.43587	-36.11848	78000	-5.5631e-09	102.0935	-0.011317459	-0.039260864	0.7147856	0.015370054	0.05	29.0	84.23845744132996
130	-35.053143	10.46863	-18.234423	-55.869316	26.818182	-36.100716	0.32056814	-34.495136	-36.1652	78600	-2.8014183e-08	109.53367	-0.021457141	-0.68714905	0.8111002	0.013099835	0.09833334	79.0	85.23241996765137
131	-38.30287	12.333795	-18.04859	-62.862015	26.636364	-35.69992	0.31559646	-34.119236	-35.763367	79200	3.1789146e-08	154.20699	-0.01949587	-3.635025	0.7580667	0.0074983984	0.08833333	79.0	85.88562798500061
132	-32.025986	8.27016	-18.847403	-51.010574	26.818182	-36.644356	0.31812027	-35.051033	-36.708344	79800	7.9671544e-08	88.58163	-0.021425826	-13.299896	0.74510276	0.00792511	0.07833333	79.0	86.52784585952759
133	-33.132786	10.134304	-19.686207	-60.2278	26.863636	-34.824364	0.30498502	-33.29682	-34.885677	80400	-1.2715658e-08	105.07431	-0.019488694	-1.9852982	0.72283286	0.0048905145	0.12	79.0	87.20410490036011
134	-36.797333	10.171127	-21.405907	-53.435528	26.772728	-34.01577	0.29773077	-32.52457	-34.075653	81000	-6.357829e-09	108.486145	-0.010998701	-4.6419373	0.71507865	0.016004652	0.08833333	33.0	87.7794406414032
135	-35.645496	11.077768	-19.598562	-63.861984	26.727272	-35.12596	0.3015882	-33.615433	-35.186558	81600	1.2715658e-08	122.467995	-0.009000855	-0.2660904	0.71441513	0.017858155	0.075	9.0	88.3149163722992
136	-34.730804	10.115683	-18.545927	-56.52682	26.863636	-35.450012	0.30080494	-33.943413	-35.510487	82200	4.3710074e-08	100.95674	-0.011722828	-0.40387726	0.70553833	0.016391382	0.051666666	12.0	88.89852595329285
137	-39.32278	12.099106	-23.4506	-66.83961	26.681818	-35.110676	0.2960861	-33.62771	-35.170193	82800	8.145968e-09	162.20258	-0.014999547	-12.224014	0.70461524	0.016440842	0.15333334	24.0	89.54783916473389
138	-31.885883	9.384906	-19.73406	-54.61023	26.727272	-37.030006	0.30369422	-35.508938	-37.091076	83400	2.1457673e-08	112.72599	-0.02036777	-18.39434	0.71685314	0.003822442	0.07666667	79.0	90.29303908348083
139	-39.94675	13.69055	-20.09461	-69.9507	26.818182	-34.726418	0.28837806	-33.28206	-34.784393	84000	6.357829e-09	212.89674	-0.019472947	-18.031464	0.7833774	0.0043385997	0.07666667	79.0	91.03765201568604
140	-37.585545	11.926738	-21.41361	-72.385155	26.727272	-36.98337	0.29722434	-35.494713	-37.043163	84600	-3.238519e-08	139.89449	-0.007834709	-0.29586792	0.68297106	0.01626882	0.08833333	10.0	91.85436534881592
141	-41.55036	14.032642	-22.596188	-74.06117	26.681818	-37.388645	0.2960447	-35.90589	-37.44821	85200	-1.8676122e-08	209.11166	-0.021115199	-11.932526	0.6964523	0.012140054	0.11333334	79.0	92.48163342475891
142	-40.63784	14.377379	-20.047367	-68.31594	26.40909	-39.34677	0.301646	-37.835953	-39.407394	85800	1.1324882e-08	201.62794	-0.011549794	-0.9013519	0.71839255	0.01791955	0.105	8.0	93.06088590621948
143	-34.14124	11.244378	-21.245064	-62.20561	26.863636	-39.962173	0.30031267	-38.458035	-40.022503	86400	-5.086263e-08	159.21376	-0.008227297	-24.514648	0.7323513	0.01728383	0.08166666	14.0	93.64412236213684
144	-34.42016	8.462161	-24.173052	-60.96101	26.59091	-37.134678	0.28440562	-35.71021	-37.191826	87000	-3.9140385e-08	76.808136	-0.017509291	-5.911003	0.76282346	0.005115245	0.108333334	79.0	94.25135517120361
145	-37.999058	10.144014	-23.571505	-63.377983	26.727272	-35.630493	0.27418828	-34.257202	-35.685585	87600	2.3841858e-08	105.37862	-0.021070579	-3.7207794	0.7406282	0.005468371	0.108333334	79.0	94.9151840209961
146	-37.096268	12.682784	-21.067884	-66.978386	26.818182	-36.721645	0.27607626	-35.338898	-36.777122	88200	-1.8676122e-08	158.94296	-0.02398793	-0.092681885	0.68905264	0.009822569	0.10333333	79.0	95.56885099411011
147	-33.508446	11.903678	-21.027056	-65.91948	27.045454	-36.94568	0.2738131	-35.574272	-37.000767	88800	1.5298525e-08	154.77045	-0.020546362	-8.553207	0.6507969	0.009731629	0.093333334	79.0	96.24190068244934
148	-33.8897	11.105505	-20.083612	-61.209724	26.727272	-35.180305	0.26279503	-33.86408	-35.23312	89400	8.543332e-09	124.03246	-0.020358425	-1.37146	0.75096303	0.006005215	0.11833333	79.0	96.91735291481018
149	-40.774094	9.805872	-26.323639	-59.34809	26.59091	-34.40429	0.256219	-33.121006	-34.455822	90000	1.1424223e-08	132.48912	-0.021951118	-29.431091	0.7969989	0.015271651	0.14666666	37.0	97.44851303100586
150	-35.029995	12.417508	-20.225151	-82.0996	26.863636	-37.69003	0.26732254	-36.351128	-37.743774	90600	-1.9669534e-08	156.38768	-0.016766842	-5.472061	0.69521624	0.015246286	0.08166666	38.0	98.48192071914673
151	-34.848305	11.3225355	-19.990307	-75.0261	26.954546	-36.360924	0.2584211	-35.066612	-36.41291	91200	-3.6160152e-08	131.62302	-0.02113535	-1.7514038	0.80439055	0.003545568	0.13333334	79.0	99.1818904876709
152	-34.99739	9.467971	-21.340689	-63.933876	26.818182	-35.489433	0.25172412	-34.22866	-35.540016	91800	-8.34465e-09	90.21123	-0.01999585	-0.1894989	0.8201952	0.006249053	0.10333333	79.0	99.84075117111206
153	-33.78866	10.097999	-19.235325	-57.274643	26.772728	-35.193687	0.2474671	-33.95424	-35.243443	92400	-7.947286e-10	102.01107	-0.021087538	-1.7458725	0.7679348	0.016186472	0.11833333	18.0	100.33263659477234
154	-34.214783	10.63246	-19.561327	-69.77628	26.90909	-34.33786	0.24067645	-33.132427	-34.386295	93000	-2.4239222e-08	109.900856	-0.009501761	-0.033691406	0.81181896	0.01561007	0.14833333	9.0	100.8519070148468
155	-36.92373	13.027701	-21.37358	-69.38991	26.954546	-34.195255	0.23704197	-33.00802	-34.24291	93600	2.8212865e-08	178.12042	-0.027237888	-6.494751	0.8593513	0.004194704	0.15833333	79.0	101.48409056663513
156	-35.418163	10.812811	-20.03141	-60.176834	26.863636	-35.884407	0.24142948	-34.675194	-35.932903	94200	8.742014e-09	114.73526	-0.018015515	-0.18963623	0.75851023	0.013815384	0.093333334	79.0	102.12427163124084
157	-32.34597	11.200144	-18.976994	-58.04803	27.0	-35.631947	0.23723312	-34.443756	-35.679672	94800	9.536743e-09	135.23656	-0.009910542	-9.152061	0.683891	0.018689567	0.10166667	5.0	102.66970682144165
158	-36.584724	10.135453	-21.975779	-55.221264	26.772728	-33.564075	0.22558509	-32.43422	-33.60942	95400	3.238519e-08	109.076	-0.019918295	-7.183235	0.7541953	0.013158231	0.115	79.0	103.32854676246643
159	-33.54694	10.725331	-18.758875	-61.925995	26.954546	-35.3496	0.22994047	-34.19794	-35.39585	96000	-2.7020773e-08	118.24991	-0.014223026	-2.6221313	0.7158963	0.01582303	0.09	12.0	103.86090779304504
160	-36.400036	12.183423	-20.528242	-67.65086	26.818182	-34.27404	0.2226747	-33.15877	-34.31888	96600	-1.4702479e-08	149.89319	-0.013635767	-3.5689545	0.70546114	0.016818127	0.12833333	14.0	104.81953620910645
161	-37.204838	10.300462	-20.652912	-59.504013	26.727272	-35.57059	0.22470196	-34.44516	-35.61577	97200	1.07288365e-08	105.75336	-0.009787595	-2.0268173	0.793338	0.01629309	0.09	9.0	105.34598803520203
162	-33.68427	8.177476	-20.489164	-49.84444	26.90909	-36.615467	0.22519784	-35.48755	-36.66075	97800	-3.1391778e-08	74.59034	-0.01909793	-7.5488586	0.7556806	0.013819388	0.08833333	79.0	105.97807502746582
163	-38.888935	14.504122	-19.357256	-71.47247	26.863636	-34.663624	0.21475358	-33.588024	-34.70683	98400	-1.9868216e-08	222.89542	-0.010211211	-14.934845	0.8856722	0.028458113	0.14	3.0	106.48935556411743
164	-33.801697	12.537867	-19.384905	-62.43365	27.045454	-37.37827	0.22118816	-36.270435	-37.422752	99000	-3.218651e-08	169.28464	-0.024833392	-10.622009	0.7864982	0.005426783	0.13666667	79.0	107.13495135307312
165	-33.409096	11.814926	-17.982136	-66.85736	26.954546	-35.12224	0.21054174	-34.06774	-35.164654	99600	-3.973643e-08	142.2527	-0.015472082	-2.5655518	0.79628664	0.016214747	0.105	23.0	107.71437072753906
166	-31.311584	9.01377	-21.00218	-50.137722	27.0	-33.91787	0.20341122	-32.899086	-33.958843	100200	-5.5631002e-08	87.55023	-0.024608778	-5.926567	0.82664365	0.015561183	0.12833333	79.0	108.37655019760132
167	-33.73452	9.415637	-21.896181	-55.520264	26.681818	-32.130695	0.19411762	-31.158463	-32.16983	100800	-2.0662943e-08	87.71231	-0.021382641	-1.9081726	0.7480554	0.00567158	0.11833333	79.0	109.02538585662842
168	-32.43408	7.269922	-18.557077	-45.22237	26.681818	-33.113132	0.1949713	-32.136616	-33.152374	101400	-1.9868216e-09	52.321198	-0.021130057	-0.4878235	0.7941585	0.015268224	0.18333334	23.0	109.5347204208374
169	-37.804146	12.719209	-20.716362	-69.073105	26.818182	-32.612373	0.19031858	-31.659163	-32.65072	102000	3.33786e-08	182.86539	-0.025184214	-22.636887	0.81460786	0.005307061	0.125	79.0	110.1608202457428
170	-34.940117	12.464126	-19.113699	-67.79828	27.0	-36.105865	0.19884357	-35.109955	-36.14588	102600	-1.2318293e-08	155.98438	-0.025581792	-1.1365814	0.7953398	0.008517915	0.15666667	79.0	111.2141695022583
171	-35.094345	9.0036745	-19.546259	-62.50181	26.772728	-35.37968	0.19366136	-34.409725	-35.41869	103200	9.536743e-09	81.35958	-0.022370758	-0.06587982	0.7673969	0.012701834	0.135	79.0	111.82352685928345
172	-33.01342	6.6941657	-22.979197	-52.296906	26.818182	-35.168125	0.19016902	-34.215664	-35.206425	103800	2.4437904e-08	48.892612	-0.021959504	-4.2805862	0.7509162	0.008148709	0.11333334	79.0	112.43283033370972
173	-35.85948	14.155661	-19.851242	-76.991974	26.681818	-33.58738	0.18237382	-32.673954	-33.62407	104400	-2.1457673e-08	198.20345	-0.019272162	-3.988968	0.82473445	0.016341552	0.16	13.0	112.94395446777344
174	-34.229362	10.723808	-23.9688	-72.99647	26.818182	-35.100067	0.18396074	-34.178696	-35.13706	105000	2.582868e-08	111.58951	-0.013966189	-0.867424	0.84514	0.01593891	0.108333334	8.0	113.45947504043579
175	-37.805195	8.764753	-23.590824	-56.968594	26.90909	-34.39808	0.17877047	-33.502712	-34.434097	105600	-5.9604646e-09	87.47977	-0.017335203	-10.664131	0.7700866	0.015663752	0.12166667	30.0	114.0161771774292
176	-33.918785	9.260445	-17.922134	-61.354897	26.863636	-36.93643	0.18312404	-36.01925	-36.973267	106200	2.2649765e-08	93.86963	-0.020021541	-8.292549	0.8113889	0.009546595	0.11	79.0	114.6432421207428
177	-38.59581	12.041634	-22.488588	-70.83384	26.727272	-34.72957	0.1743515	-33.856335	-34.764706	106800	-4.371007e-09	154.01971	-0.016262883	-12.511719	0.78826475	0.019017301	0.17666666	14.0	115.1803228855133
178	-32.0966	8.25439	-20.339172	-49.265984	26.90909	-37.430748	0.1779953	-36.53925	-37.466537	107400	7.947286e-10	95.60635	-0.025473928	-25.589943	0.73338825	0.013571303	0.12166667	79.0	115.80743551254272
179	-30.14337	4.7438536	-22.646765	-42.0496	26.90909	-33.67533	0.16630177	-32.84241	-33.708828	108000	6.357829e-09	34.637108	-0.0202887	-11.440111	0.7709139	0.011005082	0.115	79.0	116.4480607509613
180	-34.75963	14.428723	-21.918928	-82.74681	27.181818	-31.083906	0.15696314	-30.29777	-31.115595	108600	-7.947286e-09	226.3224	-0.01261652	-13.266083	0.7085396	0.017558044	0.10666667	7.0	117.40800666809082
181	-33.898033	10.135697	-20.296135	-64.0578	26.863636	-33.739567	0.1619117	-32.92864	-33.77219	109200	3.1789145e-09	100.1883	-0.020623963	-0.008262634	0.7163424	0.00955448	0.09833334	79.0	118.07116055488586
182	-30.060911	6.134073	-20.418346	-40.51706	26.863636	-33.87458	0.15965694	-33.074944	-33.906742	109800	3.5564106e-08	51.439087	-0.01702354	-13.125629	0.69881666	-0.0011497303	0.08833333	79.0	118.7765588760376
183	-31.540113	9.020329	-18.05615	-50.38602	26.818182	-31.160183	0.15077977	-30.405003	-31.19052	110400	4.7683717e-08	80.35417	-0.009149883	-0.12189484	0.7696313	0.016611954	0.06	14.0	119.40658450126648
184	-32.08673	8.911491	-22.242172	-53.373295	26.863636	-31.380665	0.1491443	-30.633682	-31.41072	111000	-9.536743e-09	79.28672	-0.008068025	-0.47499084	0.75744915	0.015729567	0.07333333	8.0	120.04190635681152
185	-28.525587	6.7211633	-17.882086	-47.13002	26.954546	-31.91925	0.14827845	-31.176607	-31.94914	111600	7.3512396e-09	56.132122	-0.011755987	-10.510677	0.6147354	0.016207302	0.10166667	13.0	120.64293837547302
186	-32.461967	8.248913	-18.321821	-52.632145	26.954546	-29.42497	0.1398367	-28.72461	-29.45318	112200	-1.1920929e-09	75.61321	-0.016557783	-8.162239	0.6576891	0.01576993	0.11	18.0	121.17609930038452
187	-31.803062	8.542635	-20.33336	-60.122826	26.863636	-31.588554	0.14310111	-30.87184	-31.617376	112800	1.6291937e-08	70.88545	-0.01590926	-0.023002625	0.79345846	0.016633838	0.086666666	12.0	121.65668606758118
188	-31.161654	7.101402	-18.445555	-46.153084	26.954546	-31.74772	0.14115804	-31.040737	-31.776176	113400	2.4835268e-08	50.160053	-0.01842226	-0.3366394	0.62219024	0.01654139	0.11	20.0	122.18955731391907
189	-31.699755	11.323068	-22.405739	-76.096886	26.863636	-31.286192	0.13790065	-30.595526	-31.313992	114000	-2.5431316e-08	130.1694	-0.0117792655	-0.18862915	0.69699186	0.01467368	0.07	15.0	122.74116563796997
190	-31.745832	11.34667	-19.786295	-63.125603	26.90909	-31.630886	0.13668771	-30.946314	-31.658516	114600	7.947286e-10	125.78904	-0.020232087	-0.003364563	0.68029773	0.0038786065	0.108333334	79.0	123.88164639472961
191	-35.418217	11.976248	-20.906586	-64.116486	26.818182	-31.678577	0.13454005	-31.00474	-31.705666	115200	-2.582868e-08	153.16176	-0.02450375	-12.488861	0.7235333	0.015392801	0.11666667	67.0	124.53413677215576
192	-29.126764	9.252117	-18.169096	-51.248653	27.0	-34.57059	0.13796058	-33.87964	-34.59846	115800	5.5631002e-08	114.11375	-0.012082258	-27.352837	0.6366879	0.016976366	0.043333333	9.0	125.08686137199402
193	-30.002098	8.564877	-19.77786	-50.03515	26.863636	-30.48268	0.12829655	-29.840168	-30.508703	116400	-1.0331472e-08	71.83826	-0.016907955	-0.29510498	0.64151144	0.017449908	0.13666667	26.0	125.65957951545715
194	-32.800823	9.10121	-20.017277	-51.920433	26.90909	-29.98853	0.1251625	-29.361774	-30.014038	117000	6.556511e-09	89.01483	-0.02194414	-7.208206	0.88334674	0.0010274544	0.071666665	79.0	126.31809329986572
195	-28.912556	9.294122	-19.756464	-59.740795	27.0	-32.12467	0.12715293	-31.487844	-32.150356	117600	-7.152557e-09	96.48232	-0.01811191	-9.446724	0.6631773	0.009849654	0.075	79.0	126.95392107963562
196	-30.577827	8.233361	-20.142067	-52.260536	27.0	-29.712162	0.12081441	-29.107122	-29.736681	118200	1.2715658e-08	67.86513	-0.011750995	-0.6834488	0.717774	0.0163228	0.068333335	12.0	127.43948030471802
197	-31.429976	11.575135	-19.15443	-71.87931	27.045454	-30.342258	0.12018204	-29.740389	-30.366665	118800	-3.9140385e-08	136.69963	-0.02422751	-1.2664032	0.6223221	0.015123224	0.108333334	59.0	128.03866529464722
198	-30.003798	7.3136935	-19.865389	-44.01398	26.954546	-31.270586	0.1202104	-30.668564	-31.29495	119400	-2.6226044e-08	54.580112	-0.0187384	-1.4579239	0.74651825	0.011728751	0.11	79.0	128.67966032028198
199	-31.139458	7.117516	-20.230877	-47.842697	26.863636	-30.282757	0.11661135	-29.698803	-30.306488	120000	5.9604646e-09	51.178455	-0.01959684	-0.692955	0.6835579	0.01187543	0.11833333	79.0	129.33267331123352
200	-27.505676	9.84025	-17.376337	-56.24269	27.0	-30.969284	0.11601431	-30.38836	-30.993002	120600	-1.1523564e-08	108.46906	-0.016225157	-11.405251	0.65128964	0.0017528025	0.07666667	79.0	130.40514945983887
201	-26.797527	5.0754576	-18.51712	-37.052364	26.954546	-27.094078	0.19775988	-27.039642	-28.084488	121200	4.8379103e-08	25.461075	-0.01207959	-0.0938282	0.6579029	0.01734101	0.09166667	11.0	130.95164704322815
202	-29.026848	9.235058	-17.614445	-52.594257	26.863636	-26.845337	0.19571099	-26.778366	-27.82523	121800	-3.417333e-08	87.629166	-0.009527662	-4.2539215	0.60834026	0.015704062	0.07	11.0	131.50235772132874
203	-25.533644	5.455545	-18.28134	-37.17003	27.0	-28.597605	0.16933377	-28.53977	-29.4454	122400	7.033348e-08	38.781303	-0.012196367	-8.641394	0.5571377	0.017248806	0.07833333	14.0	132.11932921409607
204	-29.237011	6.6671	-19.905022	-43.3667	26.90909	-25.536007	0.84995955	-24.877186	-27.483171	123000	-3.536542e-08	57.833736	-0.015431353	-13.607075	0.57433635	0.015759146	0.12166667	37.0	132.75006079673767
205	-29.59595	10.500264	-19.054098	-62.08838	27.045454	-28.84399	0.15337098	-28.759571	-29.610403	123600	2.8014183e-08	110.06753	-0.012991264	-0.58348846	0.5214693	0.019737663	0.11833333	4.0	133.26147890090942
206	-25.681974	7.699766	-18.99784	-47.432114	27.0	-29.512598	0.1402286	-29.4325	-30.213215	124200	1.7881394e-08	73.23137	-0.008378841	-13.979813	0.5414086	0.025369428	0.10166667	7.0	133.77093124389648
207	-30.630999	8.828818	-18.28134	-52.316814	26.954546	-26.35047	0.17577581	-26.201456	-27.221237	124800	-1.0331472e-08	93.92803	-0.015709229	-16.870102	0.58337426	0.01705693	0.11833333	20.0	134.30514788627625
208	-29.071474	12.710961	-17.698332	-76.71228	26.954546	-29.719746	0.12808378	-29.64234	-30.35932	125400	1.07288365e-08	163.759	-0.018311601	-0.3307953	0.58608264	0.012205674	0.07666667	79.0	134.9674780368805
209	-28.442871	6.894398	-18.829397	-45.14253	26.954546	-29.27757	0.1279177	-29.193748	-29.915667	126000	1.09275184e-08	47.72806	-0.020163033	-0.6536331	0.5915033	0.009854703	0.09166667	79.0	135.62188243865967
210	-27.068756	5.0296645	-19.376175	-35.448025	26.954546	-28.586302	0.13043162	-28.498465	-29.236572	126600	2.6623407e-08	27.310934	-0.018466948	-2.2252464	0.5443382	0.008027201	0.1	79.0	136.7049674987793
211	-28.7253	6.6387725	-20.314959	-45.090786	27.0	-27.30257	0.13952278	-27.194843	-27.996931	127200	1.768271e-08	45.93892	-0.01674356	-1.9682083	0.5820284	0.009402653	0.068333335	79.0	137.3424026966095
212	-26.580284	8.19964	-18.989178	-54.171844	27.045454	-28.506086	0.118565455	-28.43117	-29.097685	127800	2.1855037e-08	71.34452	-0.015617669	-3.4011383	0.57198495	0.006727481	0.123333335	79.0	137.9977672100067
213	-24.783766	5.5942254	-16.681877	-36.619324	27.0	-26.907784	0.12937686	-26.817038	-27.552807	128400	2.3841857e-09	35.460194	-0.01768245	-4.355507	0.5365629	0.012214068	0.08	79.0	138.64916706085205
214	-28.223204	6.771181	-21.02218	-47.29293	26.863636	-25.062439	0.14586599	-24.896797	-25.775759	129000	2.7020773e-08	54.05022	-0.0053312215	-9.17149	0.61843544	0.018996507	0.12833333	4.0	139.1082944869995
215	-26.457367	5.9430203	-19.025757	-40.051804	26.863636	-27.69317	0.10568178	-27.62027	-28.220257	129600	4.4107438e-08	35.986294	-0.009750463	-1.5843849	0.6180781	0.020492544	0.11666667	5.0	139.62386178970337
216	-27.236145	7.7488604	-20.009424	-47.31883	27.045454	-26.60625	0.110429175	-26.507607	-27.154057	130200	6.2783556e-08	60.568535	-0.010791865	-0.4297905	0.5768862	0.015559222	0.1	13.0	140.15622115135193
217	-25.891108	7.3414874	-18.17337	-45.212494	27.045454	-27.18028	0.09551402	-27.10151	-27.654848	130800	1.39077505e-08	55.020924	-0.0074441	-1.5780563	0.5947944	0.02080603	0.12	4.0	140.69400453567505
218	-28.252089	6.410733	-19.567081	-45.925793	26.954546	-26.053888	0.09763825	-25.969599	-26.539042	131400	1.0530154e-08	45.471294	-0.015448064	-4.6708336	0.5618511	0.0154558215	0.085	29.0	141.26830005645752
219	-28.804443	6.471765	-20.076334	-45.030052	26.90909	-27.999697	0.07088583	-27.938396	-28.351847	132000	-4.0431818e-08	41.428596	-0.015252086	-0.5608978	0.56946254	0.015752329	0.09833334	25.0	141.84785318374634
220	-30.044872	8.743502	-19.536556	-48.269764	26.818182	-28.693336	0.058549266	-28.641653	-28.984074	132600	-3.7749608e-08	76.20541	-0.007888551	-1.5654831	0.55372226	0.016715217	0.045	12.0	142.81925630569458
221	-27.175371	6.2368555	-16.843773	-39.277683	27.0	-29.849426	0.044868764	-29.795696	-30.069803	133200	3.238519e-08	45.58865	-0.020445092	-6.9572906	0.54597634	0.010498667	0.10333333	79.0	143.4417176246643
222	-26.001324	6.1753354	-17.216595	-37.361137	26.954546	-27.426731	0.05959711	-27.343693	-27.716394	133800	1.7086665e-08	39.619205	-0.0055472776	-2.0257797	0.4427033	0.014969724	0.09	4.0	143.97801184654236
223	-24.347643	5.307161	-16.621958	-38.364132	26.90909	-26.098305	0.06420726	-25.983566	-26.403805	134400	2.9404958e-08	30.67001	-0.017659811	-3.0581932	0.49919137	0.010279878	0.075	79.0	144.6039159297943
224	-29.168486	7.686153	-17.670162	-42.174778	27.0	-24.46787	0.20096532	-23.247868	-24.856413	135000	-4.072984e-09	81.382324	-0.013449899	-21.97329	0.596064	0.007053644	0.061666667	79.0	145.23533844947815
225	-25.767153	6.211483	-17.91308	-41.54185	27.0	-28.677301	0.0280539	-28.636656	-28.813322	135600	-1.1920929e-09	46.638306	-0.019086381	-8.153671	0.46906534	0.0034231578	0.09833334	79.0	145.89111804962158
226	-27.907764	7.921478	-17.985298	-46.923157	27.0	-26.153555	0.038987644	-26.102283	-26.34431	136200	3.2583873e-08	65.9689	-0.0045835734	-3.0909653	0.5059972	0.015516088	0.10166667	4.0	146.43473958969116
227	-26.852459	4.2332373	-20.022741	-34.391983	27.0	-27.711998	0.024685562	-27.670662	-27.830593	136800	-7.549922e-09	18.472462	-0.012138427	-0.7152729	0.49854553	0.011801894	0.075	79.0	147.08482694625854
228	-26.508104	5.5649805	-19.05758	-40.69992	26.954546	-26.955416	0.025015688	-26.910852	-27.074804	137400	1.2318293e-08	30.856506	-0.016700257	-0.19476128	0.5754825	0.015361872	0.12166667	46.0	147.66964673995972
229	-23.253458	4.9002295	-17.677988	-39.735817	27.045454	-26.546604	0.023576098	-26.497349	-26.65663	138000	3.6358834e-08	34.795845	-0.014077225	-10.396574	0.4868337	0.005334202	0.053333335	79.0	148.29400062561035
230	-25.310814	6.125732	-18.017046	-39.746754	26.954546	-23.610859	0.03564026	-23.513887	-23.76427	138600	-3.1391778e-08	39.57773	-0.021639176	-2.7162628	0.49911854	0.008996965	0.093333334	79.0	149.41213154792786
231	-24.897814	4.3331428	-17.677988	-32.349228	26.954546	-25.102966	0.023312582	-25.039518	-25.205019	139200	2.2649765e-08	18.54142	-0.014684916	-0.045993805	0.46945134	0.00849115	0.06333333	79.0	150.05773615837097
232	-24.7294	5.495303	-17.66219	-34.46542	27.0	-24.911894	0.022216959	-24.840258	-24.99976	139800	8.742014e-09	29.929838	-0.018647518	-0.032604218	0.44625244	0.009302369	0.07333333	79.0	150.69822192192078
233	-24.286394	4.2637053	-18.020185	-34.62231	26.954546	-24.74239	0.019843977	-24.669533	-24.815922	140400	-4.7683715e-09	18.193565	-0.02394795	-0.2068634	0.5382444	0.008524517	0.1	79.0	151.35415649414062
234	-23.55487	5.917747	-17.422482	-48.084602	27.0	-24.311274	0.020013569	-24.231764	-24.37724	141000	-4.6690305e-09	36.178074	-0.009024868	-0.5014343	0.47295156	0.016114216	0.051666666	17.0	151.91912651062012
235	-25.986279	6.4080324	-19.43219	-45.530685	27.0	-23.6331	0.021279965	-23.539162	-23.686522	141600	-2.2649765e-08	46.13444	-0.018976988	-5.4160423	0.5154861	0.010520699	0.055	79.0	152.56882214546204
236	-23.275118	3.9040024	-17.100243	-30.904636	27.0	-25.855036	0.009939376	-25.804731	-25.86345	142200	4.0133795e-08	21.677965	-0.017163029	-6.5060205	0.41903314	0.012820491	0.06666667	79.0	153.22423791885376
237	-24.200584	5.0643654	-18.28134	-36.528023	27.0	-23.433643	0.019218776	-23.34701	-23.47856	142800	-7.152557e-09	25.973913	-0.013941413	-0.5752964	0.4130085	0.0118661765	0.07833333	79.0	153.87762928009033
238	-24.119423	4.4405384	-18.513807	-33.214558	26.954546	-24.15567	0.0138190435	-24.089136	-24.181683	143400	-3.0199686e-08	19.412777	-0.004538965	-0.0026607513	0.39010662	0.018194258	0.09166667	5.0	154.41431546211243
239	-23.834803	4.8254685	-17.776861	-35.742928	27.0	-24.10903	0.015973464	-24.03167	-24.131348	144000	1.2715658e-08	23.12682	-0.0172967	-0.07367706	0.3983609	0.00544703	0.071666665	79.0	155.06920957565308
240	-22.774757	4.8009367	-17.23718	-36.350628	27.0	-23.843681	0.017683612	-23.757444	-23.864885	144600	1.9371509e-08	23.949875	-0.009044128	-1.1196842	0.43360788	0.019007623	0.061666667	10.0	156.01191234588623
