Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
88	-28.629683	11.495949	-17.16042	-57.814877	26.954546	-37.809647	0.65650445	-34.52144	-37.941082	53400	6.198883e-08	214.94763	-0.008529487	-13.492157	0.0069534	0.0	62.48972535133362
89	-29.676512	10.253588	-15.614214	-56.728603	26.954546	-37.033764	0.64776206	-33.789337	-37.163452	54000	4.331271e-08	158.23813	-0.017703744	-9.125702	0.0054996205	0.0	63.16097569465637
90	-30.462976	10.182197	-16.049137	-57.083862	27.045454	-36.376274	0.6397337	-33.172054	-36.504356	54600	3.9339067e-08	138.54546	-0.012973085	-6.046631	0.005677708	0.0	64.12418365478516
91	-28.962914	12.241156	-17.90517	-78.881966	27.045454	-35.83092	0.6324612	-32.663136	-35.957592	55200	-4.172325e-09	201.61377	-0.023075333	-7.9463196	0.007400389	0.0	64.7616515159607
92	-67.26667	174.86766	-17.925888	-886.4	25.782608	-35.20067	0.6373134	-32.078495	-35.331127	55800	4.6094257e-08	1325.7421	-0.03154362	-3.3269043	0.0041068452	0.0	65.5033311843872
93	-27.571287	7.6305413	-16.113613	-44.87139	26.863636	-34.80635	0.59079814	-31.847242	-34.92466	56400	2.4239222e-08	109.64687	-0.019636672	-9.59684	0.007078425	0.0	66.1542387008667
94	-31.147158	8.668041	-17.328205	-49.24602	26.954546	-34.106068	0.5787097	-31.20751	-34.222	57000	-1.0331472e-08	83.00766	-0.023818193	-1.9621582	0.009423302	0.0	67.07572913169861
95	-29.54114	8.791378	-17.87766	-51.32321	26.90909	-33.75088	0.5730295	-30.88077	-33.865643	57600	2.7020773e-08	94.31548	-0.010641736	-3.5416718	0.005495668	0.0	67.87883424758911
96	-26.785145	6.4978967	-15.740184	-38.58468	26.954546	-33.30465	0.5664108	-30.467682	-33.418083	58200	-2.7815501e-08	84.22932	-0.010401045	-8.630852	0.009448163	0.0	68.80676484107971
97	-26.239546	7.10717	-16.464695	-41.91694	26.954546	-32.595905	0.5572115	-29.805023	-32.707542	58800	-3.1193096e-08	90.28487	-0.021752337	-8.850494	0.007945436	0.0	69.6731059551239
98	-30.94384	13.769303	-18.24466	-74.5183	26.954546	-31.850603	0.54746664	-29.108526	-31.960264	59400	1.947085e-08	188.60849	-0.0133091705	-0.29458618	0.008769667	0.0	70.3346779346466
99	-26.013231	6.6067104	-17.636066	-40.057228	26.954546	-31.67526	0.5432807	-28.954153	-31.784088	60000	1.6291937e-08	75.276375	-0.017340325	-6.917511	0.008781118	0.0	71.25465798377991
100	-27.625755	6.3545976	-17.245632	-41.184654	27.045454	-31.02136	0.5341943	-28.345766	-31.128405	60600	2.4636586e-08	51.87191	-0.01716572	-2.9221878	0.0067134285	0.0	72.75527787208557
101	-27.484102	12.461096	-15.327855	-60.96081	27.09091	-30.552807	0.5269329	-27.913574	-30.658367	61200	-1.6093255e-08	166.18958	-0.013738912	-2.2276154	0.009545191	0.0	73.41873407363892
102	-25.095448	4.890558	-18.843866	-35.22771	26.954546	-30.1471	0.52031714	-27.54101	-30.251347	61800	1.001358e-07	49.208008	-0.00780705	-6.3587456	0.0074390857	0.0	74.0398759841919
103	-27.599241	13.702106	-16.52445	-81.66364	27.136364	-29.467224	0.5106156	-26.909725	-29.569534	62400	8.742014e-09	198.87802	-0.013497272	-0.876709	0.005741812	2.0	74.66494345664978
104	-27.193495	6.6909	-16.39657	-41.503468	26.90909	-29.178757	0.50522935	-26.648241	-29.280006	63000	-3.437201e-08	48.125465	-0.010947236	-1.1096458	0.00730509	1.0	75.30307722091675
105	-28.821747	7.8694973	-16.404083	-44.05016	27.0	-28.880404	0.4995251	-26.378456	-28.980507	63600	-2.1855037e-08	61.563835	-0.016001998	-0.0057296753	0.00749775	0.0	75.94032454490662
106	-63.75269	175.54907	-16.1101	-886.4	25.826086	-28.838324	0.5069069	-26.355011	-28.942158	64200	4.1325887e-08	1297.263	-0.031644266	-0.8436279	0.0043460736	0.0	76.55944848060608
107	-26.366966	8.051243	-16.543427	-53.506992	26.954546	-28.67666	0.4623096	-26.361109	-28.7693	64800	-7.947286e-10	68.68709	-0.023370365	-1.6176987	0.006917812	0.0	77.20391964912415
108	-25.808521	6.6916704	-16.260818	-39.57272	27.045454	-28.300465	0.45255914	-26.03375	-28.391155	65400	4.5100848e-08	50.854317	-0.01528782	-1.9236717	0.0066626463	0.0	77.8788526058197
109	-28.65262	10.408573	-17.818167	-61.530815	27.045454	-27.871609	0.44588238	-25.638336	-27.960966	66000	3.7749608e-08	109.55146	-0.01845773	-0.14772034	0.007893411	0.0	78.53182864189148
110	-25.714582	7.8154564	-16.07481	-49.77969	26.954546	-27.966969	0.44491643	-25.738537	-28.056133	66600	5.741914e-08	65.45711	-0.008824364	-1.5448875	0.008810065	1.0	79.58929085731506
111	-26.635267	7.2191095	-15.599537	-42.511665	27.0	-27.593887	0.4387456	-25.396358	-27.68182	67200	4.7286353e-08	52.702938	-0.014893024	-0.35655975	0.007441947	0.0	80.20616030693054
112	-25.39182	6.496066	-16.460459	-50.799435	26.954546	-27.384882	0.43435553	-25.209343	-27.471933	67800	5.5631002e-08	45.003384	-0.009534943	-1.4184494	0.005520231	0.0	80.82511377334595
113	-63.420055	175.68575	-16.363405	-886.4	25.869566	-26.992393	0.4367468	-24.852795	-27.081879	68400	-4.45048e-08	1320.3278	-0.033060484	-0.5062256	0.005129509	0.0	81.45242190361023
114	-28.06733	16.14951	-15.457406	-98.68027	27.09091	-27.0328	0.39680496	-25.045343	-27.112337	69000	2.324581e-08	276.4841	-0.01928601	-0.5881958	0.0058885445	0.0	82.07900595664978
115	-24.12604	6.955532	-18.151154	-41.828175	27.045454	-27.291386	0.3944268	-25.315842	-27.370443	69600	-3.039837e-08	58.336082	-0.014629131	-3.4644737	0.00648809	0.0	82.68244957923889
116	-26.56142	6.366082	-18.49093	-42.06481	26.90909	-26.673944	0.386233	-24.739439	-26.751364	70200	2.880891e-08	39.907955	-0.016230535	-0.020050049	0.006628982	0.0	83.28523826599121
117	-24.923174	6.2271447	-18.062462	-43.68595	26.954546	-26.581398	0.38349205	-24.660622	-26.65827	70800	2.9802322e-08	41.25453	-0.011097776	-1.0757217	0.009421604	0.0	83.8898274898529
118	-24.235014	6.1428742	-15.071881	-40.7275	27.0	-26.215137	0.37784278	-24.322653	-26.290876	71400	-5.086263e-08	41.39248	-0.0020181402	-1.6660233	0.003791619	1.0	84.51820588111877
119	-27.226763	10.479436	-15.962239	-54.69698	27.045454	-25.731794	0.37093252	-23.87392	-25.806152	72000	1.9868216e-09	111.52292	-0.01847539	-0.85469055	0.008273485	0.0	85.11990976333618
120	-24.260536	5.5932064	-17.97496	-43.391228	27.0	-26.048786	0.3725774	-24.182674	-26.123472	72600	-1.11262e-08	34.285137	-0.017778499	-1.2674103	0.0059595867	0.0	85.99535870552063
121	-23.056965	5.839238	-15.583403	-40.292683	26.954546	-25.646208	0.36647764	-23.810648	-25.719675	73200	-4.371007e-09	40.4876	-0.01327368	-3.093853	0.0064855693	0.0	86.54075169563293
122	-23.955572	5.4636765	-16.790358	-37.8511	27.0	-24.952604	0.35722682	-23.16338	-25.024223	73800	-5.761782e-09	30.88289	-0.009218857	-0.51599693	0.0067154616	0.0	87.05877113342285
123	-25.722216	4.829076	-15.438936	-35.30405	27.0	-24.639704	0.35209668	-22.876177	-24.7103	74400	3.695488e-08	24.36612	-0.01692445	-0.5062885	0.0076258294	0.0	87.61021709442139
124	-26.089594	10.187413	-16.324535	-65.54942	27.045454	-24.910267	0.3532553	-23.140934	-24.98109	75000	2.0861625e-08	106.984985	-0.022317281	-0.78001404	0.008166251	0.0	88.16156792640686
125	-26.008003	9.280011	-17.768381	-49.92592	27.0	-25.282488	0.35543114	-23.502256	-25.353745	75600	-4.529953e-08	86.65504	-0.0075216033	-0.30247498	0.002508134	0.0	88.78894901275635
126	-23.916138	6.321467	-15.31811	-37.42695	26.90909	-25.526073	0.35606652	-23.74266	-25.597456	76200	7.2320304e-08	41.905117	-0.02217499	-1.3265572	0.007471033	0.0	89.4290759563446
127	-21.072311	4.5769444	-15.824565	-32.43633	27.0	-25.050602	0.34900844	-23.302544	-25.120577	76800	-2.3444494e-08	36.548306	-0.013539377	-8.361778	0.00714091	1.0	90.07162642478943
128	-22.128656	5.6024246	-16.6073	-43.3323	27.0	-23.787855	0.33355644	-22.117191	-23.854744	77400	7.649263e-09	33.91774	-0.020631684	-1.6572762	0.008273244	1.0	90.71889352798462
129	-23.95269	6.7384872	-17.201845	-50.05657	27.0	-23.167933	0.32500827	-21.540083	-23.233112	78000	-2.4239222e-08	45.665375	-0.009843659	-0.29231262	0.0036729693	0.0	91.21964693069458
130	-24.153193	7.0618563	-15.462762	-45.15558	26.954546	-23.387001	0.3256249	-21.756063	-23.452303	78600	-1.2715658e-08	49.270252	-0.010609164	-0.31369781	0.0077696117	1.0	92.12928605079651
131	-20.737562	3.6333876	-15.328952	-29.3921	27.0	-23.6535	0.32661	-22.017626	-23.718994	79200	-5.00679e-08	21.60695	-0.01215179	-4.7832336	0.0077606337	1.0	92.81024646759033
