Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	KL	BacktrackIters	Time
50	-63.0095	31.751535	-27.115332	-151.52026	25.217392	-64.224205	0.6496587	-61.041557	-64.35706	30600	2.78155e-09	1030.0216	-0.032449313	-0.017822266	0.0074319695	0.0	19.178402185440063
51	-91.4971	163.94075	-23.966894	-885.1745	23.92	-64.19555	0.6744532	-61.026577	-64.33941	31200	7.947286e-09	1836.195	-0.030133758	-0.73828125	0.0041046725	0.0	19.536896228790283
52	-61.4424	23.161427	-27.574884	-104.47797	24.791666	-64.128174	0.65481853	-60.987816	-64.265045	31800	-1.8676122e-08	539.1456	-0.023022523	-0.2901001	0.009189407	0.0	19.88471746444702
53	-56.61322	20.949532	-26.890776	-106.135056	24.875	-64.073616	0.6533507	-60.94026	-64.210045	32400	-3.973643e-10	491.99512	-0.027146429	-2.2244873	0.006986006	0.0	20.228248596191406
54	-92.042076	163.079	-29.225887	-867.8697	24.083334	-63.929245	0.6527462	-60.798798	-64.06558	33000	4.7683715e-09	1543.739	-0.030748323	-0.9279785	0.0031886701	0.0	20.588456392288208
55	-54.023224	23.067465	-25.01683	-96.92427	24.958334	-63.832638	0.6450556	-60.739067	-63.96737	33600	-1.2119611e-08	632.8553	-0.033950437	-3.8775024	0.007115409	0.0	20.94925332069397
56	-57.818142	35.5116	-20.863556	-186.1157	25.47826	-63.638405	0.6311701	-60.546337	-63.767555	34200	1.7881394e-08	1387.7448	-0.032432765	-0.99450684	0.009294999	0.0	21.300519466400146
57	-50.795242	19.04215	-21.599384	-93.81919	24.875	-63.519936	0.64326996	-60.434925	-63.654205	34800	8.543332e-09	523.3715	-0.031131204	-7.2388916	0.0084390575	0.0	21.654544591903687
58	-55.445213	16.446188	-30.428234	-84.69126	25.26087	-63.242863	0.6303163	-60.154972	-63.371773	35400	-9.934108e-10	319.7909	-0.020295175	-2.9356995	0.0076872157	0.0	22.017577648162842
59	-59.058056	23.618158	-31.109785	-111.61003	25.217392	-63.045155	0.62971807	-59.960186	-63.173878	36000	-8.9406965e-10	564.3931	-0.036410555	-0.6817627	0.00938463	0.0	22.38079285621643
60	-86.535545	155.63618	-23.39372	-844.933	23.92	-62.935207	0.6536004	-59.86419	-63.074448	36600	1.11262e-08	1357.6595	-0.032011554	-2.3879395	0.0024287852	0.0	22.893691301345825
61	-52.376305	22.522692	-25.183695	-105.083824	25.086956	-62.77672	0.6200863	-59.738934	-62.90345	37200	2.4437904e-08	593.92505	-0.025088849	-5.1084595	0.007867624	0.0	23.23985505104065
62	-60.35082	22.158228	-26.405256	-100.759285	25.434782	-62.514576	0.61840916	-59.485012	-62.641003	37800	7.549922e-09	487.71906	-0.02670444	-0.33337402	0.007403829	0.0	23.591283082962036
63	-56.123207	20.014906	-23.44383	-88.28968	25.043478	-62.432007	0.61756647	-59.406555	-62.558197	38400	2.6027362e-08	418.65988	-0.029262098	-2.0344543	0.0076222643	0.0	23.932111978530884
64	-53.57636	17.547039	-26.310692	-84.84021	25.130434	-62.26324	0.61672544	-59.241924	-62.389305	39000	-5.3048133e-08	368.57413	-0.027386608	-4.0873413	0.006965707	0.0	24.280532360076904
65	-51.786266	17.485155	-23.253054	-81.004364	25.217392	-62.013535	0.6159482	-58.996025	-62.139416	39600	-3.536542e-08	403.05396	-0.027139863	-6.075775	0.00829109	0.0	24.619776487350464
66	-49.90453	16.48042	-27.491014	-96.75193	25.26087	-61.70106	0.61512536	-58.687588	-61.826855	40200	-1.6093255e-08	397.8957	-0.037557438	-8.638458	0.008588449	0.0	24.9636971950531
67	-50.72512	18.506008	-22.67412	-100.3751	25.347826	-61.32094	0.614283	-58.311573	-61.446445	40800	4.1325887e-08	436.84433	-0.028336039	-7.3659973	0.007966484	0.0	25.311919689178467
68	-53.48728	22.435072	-22.822222	-97.36182	25.52174	-60.9575	0.6133204	-57.952873	-61.08298	41400	-5.5829684e-08	547.3045	-0.024638493	-4.090576	0.00923388	0.0	25.65859842300415
69	-44.01721	20.060287	-23.162682	-108.097855	25.391304	-60.677605	0.6122534	-57.6782	-60.80276	42000	7.947286e-10	664.2391	-0.022532938	-18.351868	0.0068987305	0.0	26.009349822998047
70	-40.141598	15.812872	-21.173697	-81.51376	25.26087	-60.102684	0.61126155	-57.10814	-60.22768	42600	-7.192294e-08	636.39154	-0.019221762	-28.35498	0.0063204044	0.0	26.503963470458984
71	-46.335846	14.406927	-25.712938	-92.67935	25.47826	-59.358932	0.61025697	-56.369293	-59.483643	43200	5.165736e-09	370.04272	-0.020936096	-13.033966	0.007874475	0.0	26.852847814559937
72	-48.264256	17.537735	-23.006495	-84.652756	25.304348	-58.824974	0.60913867	-55.840828	-58.949505	43800	-3.0994414e-08	405.90775	-0.020440748	-9.066071	0.006834968	0.0	27.20459246635437
73	-54.869125	23.803896	-20.734331	-127.66118	25.565218	-58.37948	0.6078181	-55.401794	-58.5037	44400	-1.7086665e-08	571.9402	-0.027340814	-1.1960449	0.007874376	0.0	27.55800771713257
74	-46.388657	18.913078	-24.408272	-97.97399	25.391304	-58.19898	0.60643184	-55.22809	-58.322933	45000	4.45048e-08	486.59708	-0.02585622	-10.63092	0.009102468	0.0	27.90711498260498
75	-43.6752	18.769896	-22.595373	-83.42675	25.434782	-57.72156	0.605035	-54.757515	-57.84521	45600	-1.5894573e-08	539.61774	-0.022727314	-17.267578	0.007927426	0.0	28.266904592514038
76	-43.93352	14.930572	-21.630482	-78.29339	25.347826	-57.082527	0.60338783	-54.12655	-57.20588	46200	7.4307124e-08	388.1998	-0.02640033	-16.23175	0.009302657	0.0	28.615528106689453
77	-45.076508	14.276353	-22.577503	-75.465	25.347826	-56.443085	0.60160184	-53.495846	-56.566006	46800	-1.41064325e-08	322.82144	-0.02126098	-12.25946	0.0070572584	0.0	28.9924373626709
78	-44.52577	18.725685	-20.866022	-112.82819	25.217392	-55.873123	0.59978503	-52.9348	-55.995758	47400	-4.5696895e-09	477.95532	-0.0068280282	-11.615845	0.0083318325	2.0	29.344514846801758
79	-50.12009	23.297611	-21.306799	-115.09792	25.304348	-55.311314	0.5981033	-52.38196	-55.43416	48000	1.0430813e-08	549.077	-0.028036872	-2.9057617	0.0068540485	1.0	29.692320585250854
80	-46.485523	18.397776	-21.950274	-101.35897	25.52174	-55.0122	0.5963043	-52.090946	-55.13417	48600	-2.4636586e-08	399.42096	-0.02138589	-7.4429016	0.009197715	0.0	30.194276809692383
81	-57.488037	23.99204	-30.64743	-134.48013	25.826086	-54.556652	0.59420955	-51.645634	-54.678146	49200	2.1457673e-08	594.06104	-0.0227644	-0.8248291	0.006579262	0.0	30.551665544509888
82	-41.85653	16.424854	-21.50077	-83.54723	25.565218	-54.682175	0.5927825	-51.77815	-54.803318	49800	5.5631e-09	426.49084	-0.0154326465	-16.780365	0.009107196	0.0	30.901131868362427
83	-40.98771	12.797563	-22.014975	-72.71142	25.52174	-54.005157	0.5902669	-51.11347	-54.12587	50400	-2.22524e-08	328.77475	-0.018395746	-19.907196	0.007975792	0.0	31.24779438972473
84	-48.507618	17.133303	-24.820255	-87.980225	25.565218	-53.197678	0.5875418	-50.319324	-53.317783	51000	2.0662943e-08	308.82077	-0.022531472	-3.042389	0.008082192	1.0	31.60811948776245
85	-44.160248	16.798866	-19.549814	-83.308975	25.782608	-52.846203	0.58523625	-49.97915	-52.965847	51600	5.761782e-09	353.25433	-0.02609764	-9.209076	0.0085581895	0.0	31.967200994491577
86	-41.847378	14.710977	-20.673044	-72.78957	25.47826	-52.29048	0.5824958	-49.436848	-52.40957	52200	-1.4702479e-08	319.3399	-0.011648955	-13.873108	0.0059973383	0.0	32.314717531204224
87	-39.627117	10.821508	-20.715073	-61.99495	25.304348	-51.58288	0.5794621	-48.74411	-51.701347	52800	-4.78824e-08	252.6211	-0.023875412	-18.75354	0.007857748	1.0	32.660313844680786
88	-38.630527	13.403306	-21.600067	-80.95033	25.52174	-50.743587	0.5760718	-47.92144	-50.861427	53400	8.543332e-09	322.8141	-0.027261568	-19.951324	0.008850238	0.0	33.005956172943115
89	-41.67684	14.282192	-20.956083	-71.61587	25.565218	-49.85699	0.5724294	-47.05268	-49.974087	54000	-3.7352244e-08	267.1878	-0.018919328	-10.099762	0.0076578944	0.0	33.348546504974365
90	-38.082676	11.787033	-24.598448	-65.03012	24.916666	-49.194103	0.5801845	-46.41164	-49.31522	54600	-4.4008097e-08	264.53012	-0.015837343	-19.200409	0.008075715	0.0	33.869919776916504
91	-36.94275	11.33942	-18.717144	-73.45173	25.347826	-48.3103	0.5647267	-45.543728	-48.425808	55200	2.4636586e-08	250.06511	-0.022336904	-19.975006	0.008173273	0.0	34.21341943740845
92	-36.427696	12.403938	-19.21623	-62.969128	25.434782	-47.372948	0.560196	-44.628563	-47.48744	55800	3.0199686e-08	267.66797	-0.020059746	-18.948639	0.006082964	1.0	34.58210778236389
93	-74.69051	160.33919	-27.549297	-841.64453	24.416666	-46.437584	0.56641525	-43.721153	-46.555832	56400	-1.5894572e-09	1222.8264	-0.026978865	-3.088623	0.006504822	0.0	34.95122027397156
94	-34.377342	8.382286	-24.90627	-61.123398	25.391304	-46.049103	0.52867395	-43.459145	-46.157196	57000	-6.11941e-08	201.85695	-0.010163091	-21.426682	0.0072784955	0.0	35.289637327194214
95	-39.38308	16.988075	-20.053814	-85.03576	25.47826	-45.061836	0.5205265	-42.511784	-45.168236	57600	4.9670536e-08	312.79507	-0.024759192	-5.9869995	0.009366781	0.0	35.62785077095032
96	-43.989536	14.775405	-23.257359	-85.04048	25.52174	-44.47968	0.5164892	-41.949417	-44.585297	58200	5.165736e-09	214.70583	-0.013640137	-0.106155396	0.0079303635	0.0	35.97210454940796
97	-41.815098	11.640017	-23.473951	-68.91418	25.217392	-44.37655	0.51395863	-41.85869	-44.481636	58800	-2.3841858e-08	136.54779	-0.016181046	-1.1356506	0.0065920902	0.0	36.3195264339447
98	-43.755383	11.451072	-25.239279	-75.482796	25.52174	-44.13739	0.5109082	-41.634468	-44.241882	59400	-1.1920929e-08	129.07707	-0.018676555	-0.04925537	0.00816782	0.0	36.67153549194336
99	-41.682194	11.030077	-21.322405	-64.42065	25.434782	-44.072533	0.5084501	-41.581654	-44.17646	60000	2.7418137e-08	124.58907	-0.030228917	-0.9944229	0.007801412	0.0	37.02680015563965
100	-38.396088	10.648737	-22.468452	-58.80627	25.608696	-43.840084	0.5053529	-41.364384	-43.94343	60600	-5.2452087e-08	140.25368	-0.016785856	-5.763855	0.00700872	0.0	37.56042170524597
101	-36.952667	10.360402	-22.18669	-62.402607	25.695652	-43.260574	0.50080985	-40.80713	-43.36302	61200	-6.477038e-08	144.82959	-0.01845065	-8.363083	0.0066480697	0.0	37.91497325897217
102	-42.903038	17.700865	-21.853443	-88.76389	25.347826	-42.53289	0.4955499	-40.105206	-42.63421	61800	-3.1789145e-09	295.2061	-0.02712782	0.022521973	0.007981991	0.0	38.27417588233948
103	-41.139774	17.44575	-20.373837	-94.08407	25.391304	-42.494865	0.49298087	-40.07976	-42.595634	62400	-4.6094257e-08	291.62735	-0.021932669	-0.52349854	0.0077418867	0.0	38.63599228858948
104	-41.43004	13.62724	-20.46989	-66.697266	25.652174	-42.31705	0.4895841	-39.91859	-42.41716	63000	2.3444494e-08	182.21208	-0.025148813	-0.2568512	0.007822218	0.0	38.99557089805603
105	-34.614464	10.912149	-19.868288	-66.76515	25.608696	-42.177418	0.48638797	-39.794617	-42.27684	63600	2.6524066e-08	172.01425	-0.024173416	-13.5551605	0.008338777	0.0	39.33839178085327
106	-38.197166	11.4233675	-25.007954	-63.186	25.347826	-41.214382	0.47944176	-38.86561	-41.312424	64200	-5.9604646e-09	136.09903	-0.022341149	-2.670639	0.008327605	0.0	39.689127683639526
107	-40.41229	11.397107	-21.49435	-75.23263	25.391304	-40.724174	0.47461763	-38.399036	-40.821224	64800	-8.34465e-09	123.96026	-0.017578885	-0.051742554	0.008281596	0.0	40.03780746459961
108	-39.81519	13.028206	-19.701065	-62.921703	25.434782	-40.639103	0.4716317	-38.328594	-40.735588	65400	2.78155e-09	166.2401	-0.023352351	-0.14619446	0.009261579	0.0	40.38352966308594
109	-36.679893	8.296555	-19.782923	-56.419983	25.608696	-40.532417	0.46860754	-38.23673	-40.628246	66000	1.8278758e-08	82.44918	-0.027828706	-4.0105133	0.008431837	0.0	40.72728180885315
110	-38.17169	11.237446	-23.419975	-64.70107	25.608696	-39.964207	0.46315768	-37.695206	-40.05889	66600	-1.9868215e-10	125.58706	-0.021473454	-1.1361237	0.0066670896	1.0	41.26755428314209
111	-36.79502	8.358712	-24.470512	-52.906445	25.391304	-39.62621	0.45870146	-37.379044	-39.719986	67200	1.8874804e-08	76.19178	-0.009365301	-2.3752441	0.006296044	0.0	41.616920948028564
112	-43.431557	11.635947	-21.543562	-64.07914	25.47826	-39.160664	0.45359612	-36.93851	-39.2534	67800	4.688899e-08	150.1569	-0.02066559	-4.7171936	0.0067818942	0.0	41.96207618713379
113	-39.53946	11.20372	-22.33844	-58.15399	25.434782	-39.783684	0.45396584	-37.559723	-39.87653	68400	-2.6424726e-08	122.55229	-0.013736026	0.012748718	0.0045710844	0.0	42.30477428436279
114	-69.356514	162.99854	-22.32128	-849.5725	24.291666	-39.81951	0.4603066	-37.61196	-39.915623	69000	4.7683715e-09	1219.9976	-0.028061423	-3.2442627	0.005482055	0.0	42.66385245323181
115	-41.4766	14.813639	-23.178976	-87.09242	25.782608	-39.31047	0.4113264	-37.2954	-39.39462	69600	1.0331472e-08	225.08682	-0.030529646	-1.6176758	0.009663384	0.0	43.02858257293701
116	-41.252865	13.009206	-22.688286	-66.950264	25.52174	-39.685013	0.40717798	-37.690254	-39.76824	70200	1.1523564e-08	169.8457	-0.019796485	-0.9327698	0.00809107	0.0	43.387187480926514
117	-35.557293	10.477538	-22.396072	-64.4639	25.391304	-40.020596	0.4066338	-38.02851	-40.103737	70800	-1.7484028e-08	126.32536	-0.023069533	-6.324074	0.007950565	0.0	43.74389958381653
118	-36.57595	10.7574835	-19.71096	-64.151665	25.73913	-39.210033	0.40019932	-37.24947	-39.291874	71400	-2.9404958e-08	121.336784	-0.02543023	-2.6642303	0.006684626	1.0	44.098304748535156
119	-40.783756	11.106782	-22.196314	-61.80605	25.347826	-38.61704	0.39478335	-36.683002	-38.69774	72000	1.3113022e-08	124.08396	-0.008370557	-1.6605988	0.0039464436	0.0	44.44464111328125
120	-40.34653	12.088853	-21.706333	-61.917324	25.47826	-39.031063	0.39470088	-37.09744	-39.111816	72600	7.3512396e-08	145.79994	-0.022647768	-0.7743683	0.008352358	0.0	45.01048755645752
121	-36.59297	11.028568	-21.164425	-65.15268	25.782608	-39.36302	0.39403975	-37.43263	-39.44359	73200	1.8278758e-08	128.4244	-0.018879954	-2.7264252	0.007533591	0.0	45.351768493652344
122	-37.754757	10.914038	-24.437082	-63.232407	25.47826	-38.791416	0.38858715	-36.88775	-38.870926	73800	2.582868e-08	116.11427	-0.015523505	-0.47888184	0.0066514006	1.0	45.695120096206665
