Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
120	-18.938948	4.3295116	-13.998275	-30.504599	27.0	-17.137642	0.28864136	-15.691939	-17.195513	72600	-3.228585e-08	21.846449	-0.0075689917	-1.8464775	0.14179613	0.016942294	0.043333333	19.0	92.63287234306335
121	-16.289711	2.574225	-13.998275	-21.989023	27.0	-17.76819	0.29847777	-16.273218	-17.82801	73200	-1.7484028e-08	8.81979	-0.010881576	-1.1724267	0.1321991	0.016459184	0.028333334	13.0	93.16367077827454
122	-17.155245	4.539779	-13.998275	-32.546425	26.954546	-17.292048	0.28893623	-15.844863	-17.349941	73800	-6.9538753e-09	20.121284	-0.0037771096	-0.023670197	0.108545326	0.015841799	0.028333334	5.0	93.68412351608276
123	-16.764482	3.9049776	-13.998275	-30.504599	27.0	-17.192907	0.28595895	-15.760639	-17.250221	74400	2.22524e-08	15.361881	-0.005360195	-0.11475277	0.13664447	0.0015646929	0.02	79.0	94.31963086128235
124	-16.663015	4.057828	-13.998275	-31.413387	27.0	-17.028214	0.28184703	-15.616538	-17.084692	75000	-2.3742517e-08	16.514385	-0.00925245	-0.08959389	0.10872717	0.01937251	0.036666665	8.0	94.85291123390198
125	-16.995972	3.7757828	-13.650844	-25.919485	27.0	-16.874418	0.2779232	-15.4824	-16.930119	75600	2.880891e-08	14.205635	-0.009275593	-0.008071899	0.13377868	0.009453852	0.038333334	79.0	95.49013257026672
126	-16.546474	2.9101565	-13.650844	-24.30864	27.0	-16.912357	0.2773154	-15.523381	-16.96793	76200	2.0662943e-08	8.595307	-0.00448794	-0.087911606	0.13369842	0.0019428025	0.011666667	79.0	96.12519717216492
127	-15.3442135	2.0206091	-13.650844	-20.852564	27.0	-16.762947	0.2734313	-15.393424	-16.817743	76800	3.8146972e-08	6.114897	-0.0059410804	-1.355587	0.096083105	0.0012510327	0.008333334	79.0	96.7568633556366
128	-15.1661625	1.8883609	-13.650844	-19.981272	27.0	-16.147766	0.261489	-14.8380575	-16.20018	77400	-3.1789145e-09	4.5562053	-0.006546639	-0.695241	0.092463255	0.0012724504	0.008333334	79.0	97.39742875099182
129	-14.70867	1.4542761	-13.650844	-19.263315	27.0	-15.679536	0.2521402	-14.416654	-15.730077	78000	7.470449e-08	3.0939882	-0.0039895056	-0.6811614	0.07754664	0.0017960864	0.008333334	79.0	98.01966309547424
130	-16.714329	3.901941	-13.650844	-29.415087	27.0	-15.215247	0.24288848	-13.998706	-15.26395	78600	2.1855037e-08	17.352152	-0.0060684225	-1.5394993	0.108863205	0.008133533	0.026666667	79.0	99.03379917144775
131	-15.543902	3.7203999	-13.650844	-30.504599	27.0	-15.887771	0.25340575	-14.618548	-15.938567	79200	-3.2583873e-08	13.885754	-0.007038126	-0.072426796	0.078465104	0.0053983103	0.008333334	79.0	99.67361378669739
132	-14.9439	1.5920289	-13.998275	-19.263315	27.0	-15.75974	0.24991515	-14.508003	-15.809834	79800	-2.7020773e-08	3.233537	-0.0059830165	-0.5023854	0.060479004	0.0031361424	0.013333334	79.0	100.31210684776306
133	-15.726557	2.9526033	-13.998275	-25.270147	27.0	-15.344225	0.24146363	-14.134818	-15.392637	80400	6.7551933e-09	8.832729	-0.0031733713	-0.10034847	0.07610068	0.019208543	0.015	7.0	100.83452296257019
134	-15.885444	3.7453003	-13.650844	-31.031727	27.0	-15.517166	0.24318635	-14.299131	-15.565917	81000	1.11262e-08	14.079453	-0.0063485377	-0.105436325	0.10004874	0.016871197	0.028333334	5.0	101.3514244556427
135	-14.435973	1.257621	-13.650844	-19.263315	27.0	-15.718462	0.24531724	-14.489752	-15.767632	81600	-4.808108e-08	3.2587016	-0.011150776	-1.2754974	0.05568408	0.0033164478	0.01	79.0	101.94633626937866
136	-14.5686655	1.8641057	-13.650844	-20.852564	27.0	-15.03391	0.23221669	-13.870819	-15.080462	82200	-2.7418137e-08	3.7099695	-0.013234157	-0.18583703	0.0378659	0.014152698	0.046666667	79.0	102.58977365493774
137	-16.559153	3.8882055	-13.998275	-30.504599	27.0	-14.743461	0.22594559	-13.611779	-14.788772	82800	-3.695488e-08	18.276625	-0.004161526	-2.6192904	0.08399391	0.025928998	0.016666668	6.0	103.15892577171326
138	-17.183392	2.8394575	-13.998275	-21.566576	27.0	-15.762771	0.24204312	-14.550463	-15.811316	83400	-3.2583873e-08	10.034224	-0.0063159796	-1.6801996	0.11565043	0.016088307	0.023333333	14.0	103.77140688896179
139	-16.703516	2.9849262	-13.998275	-21.367321	27.0	-16.628447	0.25509247	-15.350782	-16.6796	84000	-9.934108e-10	8.891491	-0.00653124	-0.005879402	0.07772457	0.021780604	0.02	5.0	104.36854553222656
140	-15.75394	2.7609203	-13.998275	-25.919485	27.0	-16.700228	0.25453457	-15.425355	-16.751255	84600	0.0	8.501231	-0.0079784645	-0.7573118	0.07774715	0.017147847	0.035	34.0	105.32108569145203
141	-16.050636	2.6528704	-13.650844	-22.47467	27.0	-16.117815	0.24303591	-14.900535	-16.166542	85200	-2.4437904e-08	7.031386	-0.0037238544	-0.0057024956	0.11486636	0.0029405742	0.008333334	79.0	105.90730237960815
142	-15.594503	2.6747503	-13.998275	-24.30864	27.0	-16.05344	0.24026737	-14.850024	-16.101599	85800	3.6557516e-08	7.350604	-0.003960379	-0.18520689	0.10122774	0.0069546713	0.023333333	79.0	106.5436692237854
143	-15.611747	2.5274088	-13.964064	-21.367321	27.0	-15.754482	0.23358554	-14.584536	-15.801313	86400	-3.8544336e-08	6.39933	-0.00500178	-0.020207405	0.08689822	0.016046721	0.02	11.0	107.07394886016846
144	-15.992493	3.9851213	-13.650844	-31.441032	26.954546	-15.648727	0.2301535	-14.495967	-15.69486	87000	-1.9669534e-08	15.478119	-0.004342217	-0.08736324	0.079849444	0.0018701238	0.018333333	79.0	107.68677496910095
145	-15.11326	2.2011862	-13.998275	-20.77362	27.0	-15.859582	0.23191227	-14.698015	-15.90608	87600	1.41064325e-08	5.404601	-0.009350727	-0.50029707	0.064374276	0.009172345	0.018333333	79.0	108.3248679637909
146	-16.105452	2.6960645	-13.998275	-24.240437	27.0	-15.344108	0.22164129	-14.233985	-15.388549	88200	-1.1920929e-08	7.816981	-0.005265751	-0.5137043	0.08047522	0.019952338	0.03	6.0	108.84746289253235
147	-15.43251	2.236214	-13.998275	-21.367321	27.0	-15.870207	0.2285951	-14.725254	-15.916031	88800	4.649162e-08	5.1941147	-0.004925178	-0.17490387	0.06420492	0.021030888	0.021666666	5.0	109.35472011566162
148	-15.984071	4.038268	-13.964064	-29.448208	27.0	-15.562275	0.221715	-14.451781	-15.60672	89400	-5.165736e-08	16.368668	-0.0028021145	-0.1603508	0.0964187	0.018834734	0.011666667	5.0	109.86172819137573
149	-15.77721	2.7159152	-13.998275	-22.113089	27.0	-15.866243	0.22485535	-14.740021	-15.911314	90000	3.1789146e-08	7.3612695	-0.012202886	-0.0084552765	0.06157472	0.008242471	0.02	79.0	110.50081658363342
150	-15.740317	3.6069183	-13.998275	-29.751694	27.0	-15.802359	0.22189604	-14.690961	-15.846854	90600	8.34465e-09	12.933538	-0.0068454198	-0.0048828125	0.06932155	0.016300444	0.018333333	32.0	111.42310571670532
151	-16.121136	3.5499597	-13.650844	-26.972023	27.0	-15.750182	0.21910737	-14.652751	-15.794115	91200	-2.5431316e-08	12.659606	-0.0071219997	-0.12809372	0.09371997	0.0018788539	0.018333333	79.0	112.05360150337219
152	-15.546103	1.9113806	-13.650844	-20.040068	27.0	-16.041016	0.22181289	-14.930033	-16.085491	91800	1.3113022e-08	3.910215	-0.0049920254	-0.23506427	0.091038465	0.015177716	0.016666668	14.0	112.59008073806763
153	-15.010098	2.2091572	-13.998275	-21.367321	27.0	-15.642629	0.21336637	-14.573952	-15.685404	92400	3.238519e-08	5.275188	-0.0075618364	-0.38652325	0.04064505	0.016345093	0.006666667	9.0	113.08681845664978
154	-15.077758	2.045942	-13.998275	-20.040068	27.0	-15.114393	0.20292096	-14.098036	-15.155079	93000	4.0332477e-08	4.186763	-0.006157261	-0.0022912025	0.06431712	0.007242299	0.013333334	79.0	113.69522786140442
155	-16.524578	6.0582004	-13.998275	-35.190113	26.954546	-15.075874	0.20041771	-14.072052	-15.116051	93600	7.152557e-09	37.85959	-0.0063650836	-1.921566	0.07553978	0.006854933	0.013333334	79.0	114.34891247749329
156	-16.056517	4.1878715	-13.519776	-29.996492	27.045454	-16.27746	0.2174934	-15.188114	-16.321074	94200	2.22524e-08	17.77152	-0.004944451	-0.03924942	0.0855122	0.0036596581	0.015	79.0	114.97033739089966
157	-16.292078	3.89631	-13.519776	-26.040367	27.0	-16.114262	0.21266694	-15.049089	-16.156906	94800	-3.5762786e-09	15.105752	-0.008016183	-0.030491829	0.08041827	0.010000362	0.023333333	79.0	115.59540939331055
158	-14.936344	1.8063823	-13.998275	-19.263315	27.0	-16.266012	0.21276031	-15.20037	-16.308664	95400	4.152457e-08	5.0299397	-0.006349624	-1.7226732	0.038845453	0.007528602	0.006666667	79.0	116.24669337272644
159	-15.345868	2.292726	-13.998275	-21.367321	27.0	-15.083584	0.19196542	-14.122097	-15.122079	96000	-7.152557e-09	5.308452	-0.003433993	-0.065980434	0.062636055	0.00604812	0.018333333	79.0	116.9418454170227
160	-14.756326	1.6576115	-13.998275	-21.367321	27.0	-15.310918	0.19347686	-14.341861	-15.349711	96600	2.4835268e-08	3.0637016	-0.0054960684	-0.3031695	0.06511114	0.0023082094	0.018333333	79.0	117.96453666687012
161	-15.475907	2.9193661	-13.998275	-25.662886	27.0	-14.803592	0.18345599	-13.884726	-14.840375	97200	2.1656355e-08	8.916997	-0.005268453	-0.43833733	0.06641249	0.002077694	0.016666668	79.0	118.60887861251831
162	-14.505998	1.6154202	-13.650844	-20.040068	27.0	-15.420573	0.1910048	-14.463898	-15.45887	97800	-6.7551933e-09	3.4505045	-0.004155782	-0.8223975	0.035356477	0.0037661628	0.008333334	79.0	119.24775981903076
163	-15.274891	3.4153864	-13.998275	-26.040367	27.0	-14.566116	0.17556666	-13.686766	-14.601326	98400	2.9802323e-09	12.0748205	-0.0041904114	-0.48855972	0.04185366	0.0075650644	0.006666667	79.0	119.92849922180176
164	-52.46479	177.80164	-13.998275	-886.4	25.869566	-15.228829	0.18757717	-14.309901	-15.267279	99000	3.8146972e-08	1270.2726	-0.008322338	-1.3972168	0.04169188	0.0020710567	0.005	79.0	120.58785009384155
165	-14.947761	2.77019	-13.998275	-25.662886	27.0	-15.884717	0.13043223	-15.231428	-15.910881	99600	4.7683715e-09	8.484978	-0.0054551614	-0.8644333	0.045805812	0.0046267514	0.01	79.0	121.23399806022644
166	-14.272712	1.2628407	-13.650844	-20.040068	27.0	-14.984115	0.10980884	-14.434124	-15.006158	100200	5.1259995e-08	2.09299	-0.0025089008	-0.4979304	0.028376507	0.00597076	0.006666667	79.0	121.88828659057617
167	-14.479574	1.1097221	-13.650844	-17.891964	27.0	-14.292674	0.098897785	-13.797333	-14.312535	100800	-2.8212865e-08	1.2633227	-0.00495752	-0.03395617	0.04955658	0.0004030778	0.01	79.0	122.5417332649231
168	-14.901654	1.949638	-13.998275	-20.77362	27.0	-14.473493	0.10059976	-13.969627	-14.493696	101400	3.8743018e-09	3.9541717	-0.0061425855	-0.1788063	0.048298705	0.0032425579	0.008333334	79.0	123.20929980278015
169	-16.261822	8.420585	-13.650844	-54.26712	27.045454	-14.893568	0.10571574	-14.364076	-14.914791	102000	-8.543332e-09	74.64083	-0.009260468	-2.0136719	0.07257204	0.008315865	0.015	79.0	123.87455725669861
170	-14.255399	0.8446946	-13.650844	-17.141432	27.0	-16.308413	0.12524387	-15.681114	-16.333544	102600	1.66893e-08	4.898289	-0.0019750071	-4.1374803	0.04784151	0.0015728467	0.0	79.0	124.86722135543823
171	-14.633444	2.3306942	-13.998275	-25.14887	27.0	-14.282635	0.094809	-13.807773	-14.301678	103200	-1.5894573e-08	5.508222	-0.0062719113	-0.12000227	0.03946806	0.015179596	0.008333334	29.0	125.31570291519165
172	-14.919128	1.5977536	-13.650844	-20.040068	27.0	-14.62895	0.098770075	-14.134248	-14.648785	103800	3.218651e-08	2.6200533	-0.004764877	-0.08203983	0.061997898	0.0033248311	0.011666667	79.0	125.9263825416565
173	-15.598374	3.2172072	-13.998275	-24.596882	27.0	-14.917119	0.10184243	-14.407029	-14.937569	104400	-1.947085e-08	10.715851	-0.008319141	-0.45334435	0.06723917	0.015478512	0.013333334	37.0	126.49328207969666
174	-16.519547	4.8182664	-13.650844	-35.085854	27.0	-15.597859	0.11053048	-15.044253	-15.620046	105000	-2.582868e-08	23.835436	-0.004938255	-0.8302212	0.09240598	0.017524345	0.013333334	8.0	127.01564383506775
175	-16.169897	3.7917497	-13.998275	-26.040367	27.0	-16.521778	0.122617185	-15.907632	-16.546383	105600	1.8874804e-08	14.371893	-0.0064886115	-0.122737885	0.06282452	0.007520547	0.016666668	79.0	127.62969827651978
176	-14.939566	2.5535216	-13.650844	-25.14887	27.0	-16.165932	0.1159856	-15.584999	-16.189205	106200	4.5696895e-09	7.9595876	-0.006779273	-1.4773273	0.045859672	0.0070160427	0.006666667	79.0	128.26333212852478
177	-14.798782	2.5682213	-13.998275	-24.240437	27.0	-14.928237	0.09660841	-14.444365	-14.947642	106800	2.5629998e-08	6.555943	-0.006501683	-0.016981602	0.029669583	0.00438527	0.005	79.0	128.89920783042908
178	-14.555943	1.596877	-13.998275	-20.040068	27.0	-14.796234	0.093370765	-14.328578	-14.814991	107400	3.238519e-08	2.5907226	-0.002476149	-0.057361126	0.03035792	0.003478431	0.0033333334	79.0	129.5439691543579
179	-14.37836	1.3264444	-13.998275	-20.040068	27.0	-14.552138	0.08849465	-14.108904	-14.569919	108000	1.9868215e-10	1.7798185	-0.0020628641	-0.030197144	0.020210339	0.00048976555	0.0016666667	79.0	130.18287062644958
180	-15.2855625	3.6931114	-13.998275	-30.411867	27.0	-14.375275	0.08458342	-13.951632	-14.392274	108600	2.3444494e-08	14.329166	-0.008000021	-0.81010437	0.04383683	0.016666075	0.008333334	31.0	131.09979581832886
181	-15.573922	2.134477	-13.998275	-19.321865	27.0	-15.294254	0.09659257	-14.81046	-15.313655	109200	3.159046e-08	4.5968637	-0.004953667	-0.076254845	0.07213067	0.021055374	0.013333334	4.0	131.6058497428894
182	-15.36998	2.1672945	-13.998275	-20.040068	27.0	-15.575711	0.099156454	-15.079074	-15.595623	109800	-2.3841857e-09	4.702239	-0.005955406	-0.042300224	0.05621949	0.018537331	0.016666668	7.0	132.13166284561157
183	-14.966055	2.200212	-13.998275	-21.367321	27.0	-15.36709	0.094457544	-14.893992	-15.386066	110400	-2.8610229e-08	4.961216	-0.005526775	-0.15883303	0.04302576	0.0057679345	0.008333334	79.0	132.75933456420898
184	-14.237594	1.0967021	-13.998275	-19.263315	27.0	-14.962227	0.08686886	-14.527137	-14.979683	111000	2.1457673e-08	1.7189887	-0.0041843215	-0.5163617	0.012275524	0.0014765043	0.0033333334	79.0	133.39540195465088
185	-14.054444	0.25741175	-13.998275	-15.2340555	27.0	-14.233102	0.07456662	-13.859632	-14.248099	111600	6.437302e-08	0.10295382	-0.008883321	-0.031834222	0.013480962	0.0038070842	0.0016666667	79.0	134.03702425956726
186	-14.946729	1.8100058	-13.998275	-20.040068	27.0	-14.052923	0.07038745	-13.700384	-14.067086	112200	2.4437904e-08	4.0383954	-0.006087673	-0.781549	0.034927398	0.005790942	0.011666667	79.0	134.67369484901428
187	-14.254239	0.7733066	-13.998275	-17.141432	27.0	-14.945628	0.08196934	-14.535078	-14.962105	112800	-7.947286e-10	1.0727652	-0.0031084772	-0.47016805	0.028271204	0.015683362	0.006666667	10.0	135.17471981048584
188	-14.758592	1.9936576	-13.998275	-21.566576	27.0	-14.25527	0.070037715	-13.904485	-14.269365	113400	1.9868216e-08	4.1901994	-0.0056469818	-0.2476244	0.02472689	0.01743437	0.008333334	9.0	135.73339462280273
189	-14.3181305	1.0177844	-13.998275	-17.891964	27.0	-14.754756	0.07575106	-14.375351	-14.769989	114000	-2.2649765e-08	1.2204663	-0.004888695	-0.18794024	0.020534981	-0.0008284572	0.0016666667	79.0	136.398291349411
190	-16.16874	3.9483604	-13.779801	-30.970808	27.0	-14.321038	0.067514874	-13.982887	-14.334627	114600	-3.1789145e-09	18.816452	-0.0045388737	-3.3430538	0.08804821	0.016191525	0.015	22.0	137.35449719429016
191	-14.598828	1.4969429	-13.998275	-19.263315	27.0	-16.158323	0.093116336	-15.69194	-16.177027	115200	6.3975655e-08	4.6367927	-0.007359342	-2.3875587	0.04670872	0.0058767786	0.01	79.0	138.0782814025879
192	-14.801304	2.1324365	-13.998275	-21.566576	27.0	-14.6038475	0.06774884	-14.264525	-14.617486	115800	1.658996e-08	4.5448995	-0.006515335	-0.03812599	0.028711522	0.008895782	0.013333334	79.0	138.8133716583252
193	-14.367849	1.1167033	-13.998275	-17.891964	27.0	-14.798665	0.06878087	-14.454172	-14.812506	116400	1.5894573e-08	1.4234568	-0.0065390994	-0.18291056	0.025154192	0.002426748	0.01	79.0	139.53492093086243
194	-14.705347	1.9587483	-13.998275	-21.367321	27.0	-14.371271	0.060470264	-14.068405	-14.383451	117000	-1.7086665e-08	3.9122298	-0.00459521	-0.1090951	0.0276771	0.010362744	0.01	79.0	140.14549779891968
195	-14.512218	1.629456	-13.998275	-20.040068	27.0	-14.700143	0.0635533	-14.381837	-14.71294	117600	-2.8610229e-08	2.667749	-0.0038976322	-0.035159588	0.020440398	0.0075326427	0.005	79.0	140.68065333366394
196	-14.42359	1.0963485	-13.998275	-17.891964	27.0	-14.514513	0.0587957	-14.220034	-14.526357	118200	4.9273172e-08	1.2016912	-0.0045998734	-0.008463979	0.027112637	0.004083342	0.006666667	79.0	141.2705237865448
197	-14.621924	1.6032194	-13.998275	-19.263315	27.0	-14.42458	0.055494756	-14.146636	-14.435765	118800	-3.33786e-08	2.5861104	-0.006376424	-0.038098097	0.0384331	0.0064645424	0.008333334	79.0	141.9154450893402
198	-14.262208	0.7933737	-13.998275	-17.141432	27.0	-14.616919	0.05647167	-14.334082	-14.628299	119400	6.953875e-08	0.75117636	-0.0038750407	-0.124025285	0.02757234	0.0016161201	0.006666667	79.0	142.5500774383545
199	-13.998273	1.9073486e-06	-13.998275	-13.998275	27.0	-14.269941	0.049174365	-14.023655	-14.279862	120000	4.529953e-08	0.07566961	-0.030905025	-0.072839275	0.0056221597	0.013477516	0.038333334	79.0	143.16006445884705
200	-16.03937	3.4085994	-13.998275	-26.040367	27.0	-14.004549	0.043227125	-13.788056	-14.013292	120600	9.139379e-09	15.6022625	-0.0055162855	-4.0554514	0.05037318	0.015771434	0.053333335	70.0	144.2369110584259
201	-15.472808	2.4145422	-13.998275	-20.77362	27.0	-15.997474	0.07195378	-15.63709	-16.011955	121200	3.5762786e-09	6.049999	-0.0030928063	-0.27110004	0.0676002	0.01926457	0.011666667	9.0	144.76142048835754
202	-17.027966	4.5284185	-13.998275	-29.996492	27.045454	-15.48359	0.061444044	-15.175852	-15.49598	121800	1.8676122e-08	23.01598	-0.0051317853	-2.4098225	0.090239026	0.017868256	0.025	10.0	145.29630279541016
203	-14.850819	1.980562	-13.650844	-20.77362	27.0	-17.020418	0.08301462	-16.604635	-17.037115	122400	-8.0664954e-08	8.552855	-0.00720185	-4.618496	0.04698415	0.015639309	0.011666667	74.0	145.91620540618896
204	-17.563787	7.9034185	-13.998275	-47.1932	27.045454	-14.877526	0.04694186	-14.642427	-14.887019	123000	2.3047129e-08	70.72343	-0.0065614036	-7.358597	0.06470495	0.017634852	0.018333333	7.0	146.4473135471344
205	-14.811161	2.1566303	-13.998275	-22.379095	27.0	-17.614275	0.08747833	-17.176134	-17.631868	123600	-4.172325e-09	12.394407	-0.0023806458	-7.7055244	0.033083644	0.016358726	0.005	11.0	146.98156666755676
206	-15.842306	3.5896187	-13.998275	-26.59708	27.0	-14.791651	0.04115396	-14.585549	-14.800005	124200	-4.2915346e-08	13.850544	-0.006702269	-1.0806541	0.045955956	0.01865862	0.01	10.0	147.52733492851257
207	-15.4996605	2.3637412	-13.998275	-20.77362	27.0	-15.84771	0.055433456	-15.570083	-15.858923	124800	3.0994414e-08	5.654698	-0.008140908	-0.1194458	0.059622016	0.01626257	0.011666667	71.0	148.15485739707947
208	-16.237919	3.9227602	-13.998275	-25.662886	27.0	-15.497806	0.047846448	-15.258186	-15.507513	125400	-1.5894572e-09	15.778278	-0.007664346	-0.5360718	0.09970784	0.026718441	0.025	6.0	148.63029599189758
209	-20.50426	6.2160664	-13.998275	-37.771786	27.0	-16.238796	0.05726298	-15.952004	-16.250374	126000	1.2318293e-08	56.26535	-0.0061703525	-17.819035	0.18209192	0.01841458	0.026666667	4.0	149.13865208625793
210	-21.158237	7.919345	-13.998275	-49.834187	27.045454	-20.540798	0.12115237	-19.933989	-20.565104	126600	2.78155e-09	63.9078	-0.011711267	-0.43460083	0.18892542	0.019674307	0.046666667	8.0	150.16345500946045
211	-17.651588	4.170076	-13.998275	-29.066689	27.0	-21.213629	0.12671696	-20.578949	-21.239042	127200	-5.9604646e-09	29.799017	-0.009287704	-12.445547	0.169239	0.016320169	0.058333334	10.0	150.6977813243866
212	-16.76392	4.0179224	-13.964064	-26.040367	27.0	-17.639034	0.068888284	-17.294012	-17.65293	127800	-1.768271e-08	16.746058	-0.0076556085	-0.7522783	0.14455895	0.015931843	0.031666666	28.0	151.26806139945984
213	-15.741169	2.9164698	-13.998275	-23.801863	27.0	-16.758102	0.052991193	-16.492714	-16.768845	128400	1.07288365e-08	9.448109	-0.0031136707	-1.0148048	0.085027754	0.016973652	0.01	8.0	151.800133228302
214	-14.594906	1.5068887	-13.650844	-18.492512	27.0	-15.732928	0.035592813	-15.554722	-15.740238	129000	-9.834766e-08	3.531984	-0.0036248523	-1.2699361	0.053365618	0.011661704	0.008333334	79.0	152.44439673423767
215	-19.876211	13.62332	-13.998275	-62.605186	27.09091	-14.584593	0.01723661	-14.498493	-14.588296	129600	-1.2318293e-08	218.79958	-0.006548993	-29.097961	0.09154769	0.016608167	0.02	14.0	152.97573471069336
216	-15.817776	4.223369	-13.998275	-30.80782	27.0	-19.876162	0.0947167	-19.401762	-19.895174	130200	-2.3047129e-08	33.97846	-0.004370018	-16.113102	0.06293432	0.009191307	0.02	79.0	153.6094834804535
217	-15.608233	3.4279613	-13.998275	-28.519144	27.0	-16.055933	0.03603237	-15.875493	-16.063276	130800	-3.5663447e-08	11.833355	-0.00442808	-0.19682598	0.07567933	0.0055834665	0.018333333	79.0	154.24863624572754
218	-14.306243	1.4112971	-13.998275	-20.77362	27.0	-15.622438	0.028261242	-15.480938	-15.628241	131400	5.2452087e-08	3.6882002	-0.006149347	-1.6968578	0.013763954	0.01223235	0.005	79.0	154.81318497657776
219	-19.264376	13.911101	-13.998275	-63.796566	27.09091	-14.363486	0.009461885	-14.316475	-14.365616	132000	6.9141386e-08	223.14284	-0.023942402	-24.98265	0.072225206	0.022724662	0.035	32.0	155.381902217865
220	-29.995798	33.328194	-13.998275	-145.2372	27.333334	-18.990469	0.07403005	-18.611021	-19.005005	132600	-2.0662943e-08	1295.267	-0.015963467	-123.95447	0.19750771	0.016810728	0.018333333	3.0	156.40343832969666
221	-29.328094	22.064493	-13.650844	-99.54671	27.181818	-27.350235	0.17260857	-26.485693	-27.384747	133200	-1.5099843e-08	501.23407	-0.010675411	-4.7860413	0.28855845	0.01596627	0.048333332	10.0	156.93278670310974
222	-22.285786	9.340078	-13.998275	-45.15852	27.0	-29.072538	0.18177204	-28.162098	-29.108868	133800	2.8411547e-08	132.39732	-0.011932768	-39.326035	0.23522499	0.01671742	0.051666666	13.0	157.47794008255005
223	-23.476233	14.238047	-13.998275	-80.21276	27.045454	-24.735964	0.1386885	-24.04132	-24.76371	134400	0.0	207.41183	-0.010368981	-1.2640991	0.21855696	0.019209575	0.048333332	7.0	158.0085244178772
224	-21.896944	8.769551	-13.998275	-41.52729	27.0	-23.849499	0.12574008	-23.219706	-23.87466	135000	2.1457673e-08	79.92944	-0.0048560402	-3.3421555	0.2678981	0.017127652	0.033333335	7.0	158.5295648574829
225	-21.217903	9.364031	-13.998275	-50.78127	27.045454	-22.547626	0.1081735	-22.005821	-22.56929	135600	5.1061313e-08	89.380714	-0.014127677	-1.500145	0.1826493	0.02167291	0.043333333	7.0	159.04893231391907
226	-20.247707	7.4671836	-13.998275	-40.37283	27.0	-21.641886	0.09509127	-21.165606	-21.660944	136200	3.695488e-08	57.136395	-0.011584538	-1.7467995	0.16357784	0.011013909	0.031666666	79.0	159.67400646209717
227	-19.006708	7.193665	-13.779801	-45.903374	27.0	-20.66242	0.08118722	-20.255785	-20.678719	136800	-5.1259995e-08	53.953724	-0.013666027	-2.4805908	0.21284819	0.008177861	0.028333334	79.0	160.32085847854614
228	-17.694761	5.0718617	-13.779801	-36.895435	27.0	-19.479929	0.06516365	-19.153559	-19.493061	137400	2.0662943e-08	28.627337	-0.010492986	-2.9053516	0.15209703	0.0037010086	0.05	79.0	160.96674823760986
229	-19.248817	3.5221336	-13.998275	-25.707788	27.0	-18.18167	0.04819275	-17.940344	-18.191513	138000	1.2715658e-08	13.410401	-0.005380391	-1.020441	0.23811431	0.022951707	0.061666667	4.0	161.4761664867401
230	-18.741446	11.973295	-13.998275	-70.28308	27.045454	-18.92959	0.055066373	-18.653797	-18.940718	138600	3.7153562e-08	146.3579	-0.02891869	-0.008544922	0.13329259	0.015640806	0.048333332	20.0	162.54623436927795
231	-16.546839	6.2297645	-13.650844	-35.26912	27.045454	-18.87133	0.05302261	-18.605785	-18.88208	139200	6.874402e-08	44.22314	-0.013073476	-4.8872185	0.111788	0.006931325	0.023333333	79.0	163.19567251205444
232	-15.725629	2.8564847	-13.998275	-24.30864	27.0	-17.052023	0.27880654	-15.805043	-17.153229	139800	-1.0927518e-09	9.9091	-0.0071811844	-1.7428904	0.07757166	0.0071764174	0.021666666	79.0	163.83458757400513
233	-15.560062	4.1127696	-13.964064	-32.546425	26.954546	-15.593379	0.22575957	-15.54629	-16.724136	140400	-2.0861625e-08	16.31628	-0.004620348	-0.0076828003	0.0649535	0.017852675	0.01	6.0	164.35555267333984
234	-15.749993	5.4163847	-13.998275	-39.360516	27.0	-15.556359	0.21536417	-15.511514	-16.635048	141000	-1.1722247e-08	29.12804	-0.018060645	-0.041757584	0.05095435	0.023984004	0.023333333	19.0	164.89715576171875
235	-17.286943	5.2744374	-13.998275	-31.017859	27.0	-15.712373	0.20002495	-15.670183	-16.714233	141600	2.1656355e-08	30.040306	-0.003661613	-2.3638287	0.16774103	0.0234333	0.028333334	4.0	165.42635083198547
236	-14.471506	1.4361337	-13.998275	-20.040068	27.0	-16.989397	0.16270389	-16.955585	-17.804329	142200	6.635984e-08	8.339298	-0.014712899	-5.988058	0.046031043	0.017743615	0.045	66.0	166.0034625530243
237	-25.848099	18.787487	-13.998275	-73.893364	27.285715	-14.962103	0.18593481	-14.923337	-15.915144	142800	-3.576279e-08	470.0948	-0.0220477	-103.799164	0.23676391	0.016529528	0.093333334	29.0	166.53345561027527
238	-17.198507	7.570008	-13.998275	-44.803596	27.045454	-22.223276	0.04550124	-22.213621	-22.451178	143400	5.165736e-08	82.57733	-0.011077171	-20.187527	0.07271384	0.023239354	0.028333334	8.0	167.05738234519958
239	-20.559645	9.253187	-13.998275	-44.23048	27.0	-19.33128	0.0940979	-19.311352	-19.802586	144000	-1.1722247e-08	86.09658	-0.014361522	-1.1616211	0.18912171	0.015128219	0.043333333	51.0	167.66385006904602
